candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,200,full_recent,0.4086907362124721,1.6144207109661242,-0.2223925056444913,2.4516427772656644,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,200,trailing_2y,0.6107794945496465,1.9305057108676196,-0.2223925056444913,1.618506449918916,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,50,full_recent,0.4169866682505543,1.6340168322608382,-0.22316151497524817,2.525700808048946,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,50,trailing_2y,0.6229549454634145,1.9499382009128507,-0.22316151497524828,1.658626212509915,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,100,full_recent,0.4140845000490523,1.6253039698535863,-0.2243102480504825,2.499663665432511,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,100,trailing_2y,0.6211709422385769,1.9458699192726385,-0.2243102480504826,1.652728425869233,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,200,full_recent,0.40829155420828833,1.6077335689255128,-0.22660516431991684,2.4481078970172874,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,200,trailing_2y,0.6176048607753124,1.9376656403585957,-0.22660516431991662,1.6409590322958119,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.15,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.011170212765957447
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,50,full_recent,0.41945899915987916,1.635194263825047,-0.22623026348507858,2.547991907910994,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,50,trailing_2y,0.6315554533608536,1.9597953876237224,-0.22623026348507846,1.6871516416914911,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,100,full_recent,0.4155810751239173,1.6235596342551495,-0.22775869015640315,2.5130729293966194,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,100,trailing_2y,0.6291609670026526,1.9543358545660077,-0.22775869015640293,1.679194378474894,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,200,full_recent,0.4078455329535522,1.6000394122190982,-0.2308110103772132,2.4441613392964143,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,200,trailing_2y,0.6243754448645424,1.9432985754037961,-0.2308110103772132,1.6633270095557555,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.2,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.014893617021276595
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,50,full_recent,0.42429277144912225,1.634755572267356,-0.23236350100148684,2.5918685805694928,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,50,trailing_2y,0.648659987208323,1.9752320430417818,-0.23236350100148706,1.7443392285108228,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,100,full_recent,0.4184511597373408,1.6172838583761753,-0.2346464887215104,2.5388927259954066,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,100,trailing_2y,0.6450207741558325,1.9669569687669886,-0.23464648872151006,1.732120913406439,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,200,full_recent,0.4068138743319938,1.5818063285138315,-0.23920226463741845,2.435045371284466,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,200,trailing_2y,0.6377502401362294,1.9501521802436954,-0.23920226463741812,1.7077931864406568,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.3,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.022340425531914895
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,50,full_recent,0.4289788118562867,1.6307951992725633,-0.2384910591802264,2.6347776906740887,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,50,trailing_2y,0.6656325542547576,1.9852410453605331,-0.2384910591802264,1.801686511570375,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,100,full_recent,0.4211576917091928,1.6075313636512834,-0.24152217309097201,2.563366677154941,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,100,trailing_2y,0.6607168969534736,1.9741301697978626,-0.24152217309097201,1.7850157961231616,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.02978723404255319
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.4,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.02978723404255319
