ACCESSION_NUMBER,FILING_DATE,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,AFF10B5ONE,cik10,purchase_dollars,transaction_count,earliest_transaction_date,owner_count,is_ceo,is_cfo,is_director,is_officer,is_ten_percent,owner_ciks,filing_date,aff10b5one,decision_at,company_name_as_filed,sector,tradable_member,market_cap,cap_date,purchase_to_market_cap,role_score
0000950170-23-043215,17-AUG-2023,4,0001325702,MAGNACHIP SEMICONDUCTOR Corp,false,0001325702,83900.0,1,15-AUG-2023,1,False,False,True,False,False,0001657622,2023-08-17 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MAGNACHIP SEMICONDUCTOR CORP,technology,True,472528079.2984008,2023-07-01 00:00:00+00:00,0.00017755558595496134,1.0
0000950170-23-043311,17-AUG-2023,4,0001431959,META MATERIALS INC.,false,0001431959,23000.0,1,16-AUG-2023,2,True,False,True,True,False,0001868840|0001884843,2023-08-17 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,META MATERIALS INC.,technology,True,,2023-07-01 00:00:00+00:00,,3.5
0001104659-23-092925,17-AUG-2023,4,0001463972,Vuzix Corp,0,0001463972,42300.00000000001,1,16-AUG-2023,1,False,False,True,False,False,0001562330,2023-08-17 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,VUZIX CORP,technology,True,322417521.2709546,2023-07-01 00:00:00+00:00,0.00013119634389984578,1.0
0001405459-23-000009,17-AUG-2023,4,0001522540,"Marqeta, Inc.",0,0001522540,199240.0,1,15-AUG-2023,1,False,False,True,False,False,0001405459,2023-08-17 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"MARQETA, INC.",technology,True,10514215405.324743,2023-07-01 00:00:00+00:00,1.8949583237480404e-05,1.0
0001628280-23-029880,17-AUG-2023,4,0001522540,"Marqeta, Inc.",0,0001522540,1176000.0,1,15-AUG-2023,1,False,False,True,False,False,0001233412,2023-08-17 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"MARQETA, INC.",technology,True,10514215405.324743,2023-07-01 00:00:00+00:00,0.00011184857401765186,1.0
0001627436-23-000007,18-AUG-2023,4,0001114995,IMPINJ INC,0,0001114995,11437951.38,1,16-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-08-18 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.004787247373785866,1.0
0001683168-23-005897,18-AUG-2023,4,0001158114,"APPLIED OPTOELECTRONICS, INC.",0,0001158114,247533.71999999997,2,17-AUG-2023,1,True,False,True,True,False,0001587420,2023-08-18 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"APPLIED OPTOELECTRONICS, INC.",technology,True,174006265.83372688,2023-07-01 00:00:00+00:00,0.0014225563591861276,3.5
0001062993-23-016806,18-AUG-2023,4,0001313275,BRIGHTCOVE INC,0,0001313275,96500.0,2,16-AUG-2023,2,False,False,False,False,True,0001666682|0001712127,2023-08-18 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,170537.28,2023-07-01 00:00:00+00:00,0.5658586791111011,0.0
0000929638-23-002306,18-AUG-2023,4,0001476840,"Expensify, Inc.",false,0001476840,448796.13,2,16-AUG-2023,4,False,False,False,False,True,0001847224|0001988981|0001989196|0001989340,2023-08-18 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EXPENSIFY, INC.",technology,True,652512064.979609,2023-07-01 00:00:00+00:00,0.0006877974432764318,0.0
0001562180-23-006428,18-AUG-2023,4,0001819394,"Matterport, Inc./DE",false,0001819394,125000.0,1,16-AUG-2023,1,False,False,True,False,False,0001683771,2023-08-18 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,931982735.25,2023-07-01 00:00:00+00:00,0.00013412265621687652,1.0
0001209191-23-046719,21-AUG-2023,4,0000078749,AGILYSYS INC,0,0000078749,6204.6,3,17-AUG-2023,1,False,False,True,False,False,0001263463,2023-08-21 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,AGILYSYS INC,technology,True,1739069751.256073,2023-07-01 00:00:00+00:00,3.567769490279859e-06,1.0
0000320121-23-000050,21-AUG-2023,4,0000320121,TELOS CORP,0,0000320121,10000.0,1,21-AUG-2023,1,False,False,True,False,False,0001910457,2023-08-21 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,TELOS CORP,technology,True,177637131.38950062,2023-07-01 00:00:00+00:00,5.6294536630819845e-05,1.0
0000921895-23-002050,21-AUG-2023,4,0001123494,HARVARD BIOSCIENCE INC,0,0001123494,109500.0,1,17-AUG-2023,1,True,False,True,True,False,0001400121,2023-08-21 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,HARVARD BIOSCIENCE INC,technology,True,2316233425.0768967,2023-07-01 00:00:00+00:00,4.727502798918667e-05,3.5
0001415889-23-012447,21-AUG-2023,4,0001459417,"2U, Inc.",0,0001459417,143498.0,1,17-AUG-2023,1,False,False,False,True,False,0001983567,2023-08-21 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"2U, INC.",technology,True,,2023-07-01 00:00:00+00:00,,0.5
0001209191-23-046708,21-AUG-2023,4,0001477720,"Asana, Inc.",1,0001477720,13787660.49,3,17-AUG-2023,1,True,False,True,True,True,0001549917,2023-08-21 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"ASANA, INC.",technology,True,4723017916.191101,2023-07-01 00:00:00+00:00,0.0029192479754807116,3.5
0001209191-23-046794,21-AUG-2023,4,0001517228,"CommScope Holding Company, Inc.",0,0001517228,37000.0,1,17-AUG-2023,1,False,False,True,False,False,0001408738,2023-08-21 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"COMMSCOPE HOLDING COMPANY, INC.",technology,True,1176.1070239067078,2023-07-01 00:00:00+00:00,31.459721987796705,1.0
0001209191-23-046940,22-AUG-2023,4,0000101984,UNIVERSAL ELECTRONICS INC,0,0000101984,45900.0,1,21-AUG-2023,1,False,False,True,False,False,0001287012,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,UNIVERSAL ELECTRONICS INC,technology,True,123688532.84858322,2023-07-01 00:00:00+00:00,0.0003710934145867004,1.0
0000902664-23-004545,22-AUG-2023,4,0001049521,MERCURY SYSTEMS INC,0,0001049521,1902499.9999999998,1,18-AUG-2023,1,False,False,True,False,False,0001159159,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MERCURY SYSTEMS INC,technology,True,2012795429.519104,2023-07-01 00:00:00+00:00,0.000945202861700925,1.0
0001127602-23-023102,22-AUG-2023,4,0001049521,MERCURY SYSTEMS INC,0,0001049521,1499994.6481,1,18-AUG-2023,1,True,False,True,True,False,0001436044,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MERCURY SYSTEMS INC,technology,True,2012795429.519104,2023-07-01 00:00:00+00:00,0.0007452295579081169,3.5
0001127602-23-023104,22-AUG-2023,4,0001049521,MERCURY SYSTEMS INC,0,0001049521,349927.5,1,18-AUG-2023,1,False,False,True,False,False,0001220679,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MERCURY SYSTEMS INC,technology,True,2012795429.519104,2023-07-01 00:00:00+00:00,0.00017385149770714876,1.0
0001127602-23-023106,22-AUG-2023,4,0001049521,MERCURY SYSTEMS INC,0,0001049521,577500.0,1,18-AUG-2023,1,False,False,True,False,False,0001013082,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MERCURY SYSTEMS INC,technology,True,2012795429.519104,2023-07-01 00:00:00+00:00,0.000286914403486089,1.0
0000929638-23-002324,22-AUG-2023,4,0001476840,"Expensify, Inc.",false,0001476840,110344.48,2,18-AUG-2023,4,False,False,False,False,True,0001847224|0001988981|0001989196|0001989340,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EXPENSIFY, INC.",technology,True,652512064.979609,2023-07-01 00:00:00+00:00,0.00016910718731836516,0.0
0001562180-23-006510,22-AUG-2023,4,0001819394,"Matterport, Inc./DE",false,0001819394,246000.0,1,17-AUG-2023,1,False,False,True,False,False,0001826030,2023-08-22 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,931982735.25,2023-07-01 00:00:00+00:00,0.000263953387434813,1.0
0001627436-23-000008,23-AUG-2023,4,0001114995,IMPINJ INC,0,0001114995,2815594.95,1,21-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-08-23 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.0011784408835310372,1.0
0000950170-23-044170,23-AUG-2023,4,0001640428,"EverQuote, Inc.",false,0001640428,10004.0,3,21-AUG-2023,1,False,False,True,False,False,0001190861,2023-08-23 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EVERQUOTE, INC.",technology,True,213798.0,2023-07-01 00:00:00+00:00,0.04679183154192275,1.0
0001415889-23-012566,23-AUG-2023,4,0001827090,"Certara, Inc.",0,0001827090,79057.90000000001,2,21-AUG-2023,1,False,False,True,False,False,0001256230,2023-08-23 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"CERTARA, INC.",technology,True,2910535128.879708,2023-07-01 00:00:00+00:00,2.7162668203365796e-05,1.0
0000895419-23-000066,24-AUG-2023,4,0000895419,"WOLFSPEED, INC.",0,0000895419,235050.0,1,23-AUG-2023,1,False,False,True,False,False,0001192886,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"WOLFSPEED, INC.",technology,True,,2023-07-01 00:00:00+00:00,,1.0
0001627436-23-000009,24-AUG-2023,4,0001114995,IMPINJ INC,0,0001114995,4448126.79,1,22-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.0018617217879530847,1.0
0000929638-23-002342,24-AUG-2023,4,0001476840,"Expensify, Inc.",false,0001476840,304474.5,1,22-AUG-2023,4,False,False,False,False,True,0001847224|0001988981|0001989196|0001989340,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EXPENSIFY, INC.",technology,True,652512064.979609,2023-07-01 00:00:00+00:00,0.00046661895824028147,0.0
0001209191-23-047240,24-AUG-2023,4,0001477720,"Asana, Inc.",1,0001477720,3477783.15,3,22-AUG-2023,1,True,False,True,True,True,0001549917,2023-08-24 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"ASANA, INC.",technology,True,4723017916.191101,2023-07-01 00:00:00+00:00,0.000736347651377252,3.5
0001209191-23-047216,24-AUG-2023,4,0001517228,"CommScope Holding Company, Inc.",0,0001517228,34300.0,1,22-AUG-2023,1,False,False,True,False,False,0001408738,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"COMMSCOPE HOLDING COMPANY, INC.",technology,True,1176.1070239067078,2023-07-01 00:00:00+00:00,29.16401254544397,1.0
0001209191-23-047263,24-AUG-2023,4,0001726445,"Seer, Inc.",0,0001726445,98000.0,1,23-AUG-2023,1,True,False,True,True,False,0001586852,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"SEER, INC.",technology,True,272166890.914269,2023-07-01 00:00:00+00:00,0.0003600731877077195,3.5
0001420506-23-001737,24-AUG-2023,4,0001738177,Cambium Networks Corp,0,0001738177,99225.0,1,23-AUG-2023,1,False,False,False,False,False,0001990499,2023-08-24 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,CAMBIUM NETWORKS CORP,technology,True,417105264.0379448,2023-07-01 00:00:00+00:00,0.00023788958940343974,0.0
0001209191-23-047431,25-AUG-2023,4,0000078749,AGILYSYS INC,0,0000078749,13964.72,3,24-AUG-2023,1,False,False,True,False,False,0001263463,2023-08-25 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,AGILYSYS INC,technology,True,1739069751.256073,2023-07-01 00:00:00+00:00,8.029994190810197e-06,1.0
0001062993-23-017175,28-AUG-2023,4,0001313275,BRIGHTCOVE INC,0,0001313275,93750.0,1,25-AUG-2023,2,False,False,False,False,True,0001666682|0001712127,2023-08-28 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,170537.28,2023-07-01 00:00:00+00:00,0.549733172711562,0.0
0001209191-23-047600,29-AUG-2023,4,0001477720,"Asana, Inc.",1,0001477720,3445600.0,2,25-AUG-2023,1,True,False,True,True,True,0001549917,2023-08-29 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"ASANA, INC.",technology,True,4723017916.191101,2023-07-01 00:00:00+00:00,0.0007295335442594975,3.5
0001209191-23-047584,29-AUG-2023,4,0001517228,"CommScope Holding Company, Inc.",0,0001517228,33400.0,1,25-AUG-2023,1,False,False,True,False,False,0001408738,2023-08-29 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"COMMSCOPE HOLDING COMPANY, INC.",technology,True,1176.1070239067078,2023-07-01 00:00:00+00:00,28.398776064659728,1.0
0001628280-23-030870,29-AUG-2023,4,0001805651,"MARKETWISE, INC.",0,0001805651,19427.600000000002,1,28-AUG-2023,1,False,True,False,True,False,0001960480,2023-08-29 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"MARKETWISE, INC.",technology,True,1166880000.0,2023-07-01 00:00:00+00:00,1.664918414918415e-05,2.25
0001140361-23-041851,30-AUG-2023,4,0000320121,TELOS CORP,false,0000320121,185324.09999999998,1,29-AUG-2023,1,True,False,True,True,False,0001356849,2023-08-30 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,TELOS CORP,technology,True,177637131.38950062,2023-07-01 00:00:00+00:00,0.0010432734336023718,3.5
0001505952-23-000085,30-AUG-2023,4,0001505952,"DOMO, INC.",0,0001505952,1497930.0,2,28-AUG-2023,1,False,False,True,False,False,0001774549,2023-08-30 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"DOMO, INC.",technology,True,516354514.6255493,2023-07-01 00:00:00+00:00,0.0029009720212987214,1.0
0001140361-23-042006,31-AUG-2023,4,0000320121,TELOS CORP,false,0000320121,264411.4,1,30-AUG-2023,1,True,False,True,True,False,0001356849,2023-08-31 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,TELOS CORP,technology,True,177637131.38950062,2023-07-01 00:00:00+00:00,0.001488491724290636,3.5
0001140361-23-042131,31-AUG-2023,4,0000894627,VAALCO ENERGY INC /DE/,false,0000894627,20550.0,1,31-AUG-2023,1,True,False,True,True,False,0001815725,2023-08-31 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,VAALCO ENERGY INC /DE/,energy,True,401464967.4617372,2023-07-01 00:00:00+00:00,5.118752983585941e-05,3.5
0001140361-23-042132,31-AUG-2023,4,0000894627,VAALCO ENERGY INC /DE/,false,0000894627,16440.0,1,31-AUG-2023,1,False,False,True,False,False,0001623935,2023-08-31 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,VAALCO ENERGY INC /DE/,energy,True,401464967.4617372,2023-07-01 00:00:00+00:00,4.095002386868752e-05,1.0
0001627436-23-000011,31-AUG-2023,4,0001114995,IMPINJ INC,0,0001114995,1808193.33,1,29-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-08-31 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.0007568023750717867,1.0
0001327811-23-000152,31-AUG-2023,4,0001327811,"Workday, Inc.",1,0001327811,2086096.9300000002,5,29-AUG-2023,1,True,False,True,True,False,0001409324,2023-08-31 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"WORKDAY, INC.",technology,True,58464849642.02881,2023-07-01 00:00:00+00:00,3.568121602591724e-05,3.5
0001209191-23-047859,31-AUG-2023,4,0001616543,"Senseonics Holdings, Inc.",0,0001616543,162000.0,1,30-AUG-2023,1,False,False,True,False,False,0001270735,2023-08-31 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"SENSEONICS HOLDINGS, INC.",technology,True,7322842175.533915,2023-07-01 00:00:00+00:00,2.2122557897158073e-05,1.0
0000028823-23-000145,01-SEP-2023,4,0000028823,"DIEBOLD NIXDORF, Inc",0,0000028823,18690.0,1,30-AUG-2023,1,True,False,True,True,False,0001917170,2023-09-01 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"DIEBOLD NIXDORF, INC",technology,True,,2023-07-01 00:00:00+00:00,,3.5
0001140361-23-042400,01-SEP-2023,4,0000320121,TELOS CORP,false,0000320121,87849.99999999999,1,31-AUG-2023,1,True,False,True,True,False,0001356849,2023-09-01 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,TELOS CORP,technology,True,177637131.38950062,2023-07-01 00:00:00+00:00,0.0004945475043017523,3.5
0001627436-23-000012,01-SEP-2023,4,0001114995,IMPINJ INC,0,0001114995,8005357.64,1,30-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-09-01 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.0033505674281251066,1.0
0001209191-23-047962,01-SEP-2023,4,0001477720,"Asana, Inc.",1,0001477720,3458400.0,2,30-AUG-2023,1,True,False,True,True,True,0001549917,2023-09-01 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"ASANA, INC.",technology,True,4723017916.191101,2023-07-01 00:00:00+00:00,0.0007322436758378935,3.5
0001912196-23-000003,05-SEP-2023,4,0000751978,VICOR CORP,0,0000751978,11390.4,1,31-AUG-2023,1,False,False,False,True,False,0001912196,2023-09-05 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,VICOR CORP,technology,True,634943772.0,2023-07-01 00:00:00+00:00,1.793922627844911e-05,0.5
0001627436-23-000013,05-SEP-2023,4,0001114995,IMPINJ INC,0,0001114995,5247150.7,1,31-AUG-2023,2,False,False,True,False,True,0001627436|0001745725,2023-09-05 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,IMPINJ INC,technology,True,2389254301.4660645,2023-07-01 00:00:00+00:00,0.0021961457584403253,1.0
0001176334-23-000171,05-SEP-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,0,0001176334,211292.6,2,01-SEP-2023,1,False,False,True,False,True,0001201198,2023-09-05 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,83666836.61120512,2023-07-01 00:00:00+00:00,0.002525404432127204,1.0
0001209191-23-048178,05-SEP-2023,4,0001437352,"EVERBRIDGE, INC.",0,0001437352,15249.7,1,01-SEP-2023,1,False,False,False,True,False,0001961022,2023-09-05 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EVERBRIDGE, INC.",technology,True,1090776896.3,2023-07-01 00:00:00+00:00,1.3980585811569872e-05,0.5
0001209191-23-048180,05-SEP-2023,4,0001437352,"EVERBRIDGE, INC.",0,0001437352,9003.59,1,01-SEP-2023,1,False,False,False,True,False,0001764375,2023-09-05 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"EVERBRIDGE, INC.",technology,True,1090776896.3,2023-07-01 00:00:00+00:00,8.254291075050157e-06,0.5
0001683168-23-006310,06-SEP-2023,4,0001158114,"APPLIED OPTOELECTRONICS, INC.",0,0001158114,74192.16,1,06-SEP-2023,1,True,False,True,True,False,0001587420,2023-09-06 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"APPLIED OPTOELECTRONICS, INC.",technology,True,174006265.83372688,2023-07-01 00:00:00+00:00,0.0004263763700951719,3.5
0001784535-23-000022,06-SEP-2023,4,0001784535,"Porch Group, Inc.",1,0001784535,477425.14999999997,3,01-SEP-2023,1,True,False,True,True,True,0001515184,2023-09-06 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"PORCH GROUP, INC.",technology,True,134986569.43357527,2023-07-01 00:00:00+00:00,0.003536834456963759,3.5
0001209191-23-048791,08-SEP-2023,4,0001262039,"Fortinet, Inc.",1,0001262039,34930.56,1,08-SEP-2023,1,False,False,True,False,False,0001567713,2023-09-08 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"FORTINET, INC.",technology,True,59352974329.79581,2023-07-01 00:00:00+00:00,5.885224859315011e-07,1.0
0001582961-23-000048,08-SEP-2023,4,0001582961,"DigitalOcean Holdings, Inc.",0,0001582961,102960.0,1,07-SEP-2023,1,False,False,True,False,False,0001193846,2023-09-08 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"DIGITALOCEAN HOLDINGS, INC.",technology,True,3564934297.8931427,2023-07-01 00:00:00+00:00,2.8881317689599166e-05,1.0
0001730168-23-000079,08-SEP-2023,4,0001730168,Broadcom Inc.,0,0001730168,9592330.0,1,06-SEP-2023,1,False,False,True,False,False,0001692615,2023-09-08 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,BROADCOM INC.,technology,True,35797568524.23927,2023-07-01 00:00:00+00:00,0.00026796037818894975,1.0
0001562180-23-006801,11-SEP-2023,4,0001503274,Quanterix Corp,false,0001503274,501970.0,1,08-SEP-2023,1,False,False,True,False,False,0001207928,2023-09-11 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,QUANTERIX CORP,technology,True,843566675.1094093,2023-07-01 00:00:00+00:00,0.0005950566977232656,1.0
0001784535-23-000024,11-SEP-2023,4,0001784535,"Porch Group, Inc.",1,0001784535,607688.14,3,07-SEP-2023,1,True,False,True,True,True,0001515184,2023-09-11 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"PORCH GROUP, INC.",technology,True,134986569.43357527,2023-07-01 00:00:00+00:00,0.004501841498379834,3.5
0000028823-23-000147,12-SEP-2023,4,0000028823,"DIEBOLD NIXDORF, Inc",0,0000028823,36630.0,2,11-SEP-2023,1,False,False,True,False,False,0001315915,2023-09-12 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,"DIEBOLD NIXDORF, INC",technology,True,,2023-07-01 00:00:00+00:00,,1.0
0001062993-23-017951,12-SEP-2023,4,0001313275,BRIGHTCOVE INC,0,0001313275,15129.0,2,08-SEP-2023,2,False,False,False,False,True,0001666682|0001712127,2023-09-12 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,BRIGHTCOVE INC,technology,True,170537.28,2023-07-01 00:00:00+00:00,0.08871374047950102,0.0
0001209191-23-049111,12-SEP-2023,4,0001477720,"Asana, Inc.",1,0001477720,11142385.41,2,08-SEP-2023,1,True,False,True,True,True,0001549917,2023-09-12 00:00:00+00:00,True,2023-07-01 00:00:00+00:00,"ASANA, INC.",technology,True,4723017916.191101,2023-07-01 00:00:00+00:00,0.0023591664498672548,3.5
0001209191-23-049344,13-SEP-2023,4,0000101984,UNIVERSAL ELECTRONICS INC,0,0000101984,42942.0,1,13-SEP-2023,1,False,True,False,True,False,0001375556,2023-09-13 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,UNIVERSAL ELECTRONICS INC,technology,True,123688532.84858322,2023-07-01 00:00:00+00:00,0.00034717850564666854,2.25
0001176334-23-000173,13-SEP-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,0,0001176334,110624.3087,2,12-SEP-2023,1,False,False,True,False,True,0001201198,2023-09-13 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,83666836.61120512,2023-07-01 00:00:00+00:00,0.001322200207162901,1.0
0001176334-23-000175,13-SEP-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,0,0001176334,2298.1079,1,12-SEP-2023,1,True,False,True,True,False,0001235924,2023-09-13 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,83666836.61120512,2023-07-01 00:00:00+00:00,2.746736930761674e-05,3.5
0001176334-23-000177,13-SEP-2023,4,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,0,0001176334,305.12350000000004,1,12-SEP-2023,1,False,False,False,True,False,0001694879,2023-09-13 00:00:00+00:00,False,2023-07-01 00:00:00+00:00,MARTIN MIDSTREAM PARTNERS L.P.,energy,True,83666836.61120512,2023-07-01 00:00:00+00:00,3.6468870147187594e-06,0.5
