cik10,accession,filing_date,report_date,primary_document,form,prior_accession,prior_filing_date,has_year_over_year_pair,archive_url
0001338065,0001338065-23-000007,2023-02-17,2022-12-31,dpm-20221231.htm,10-K,0001338065-22-000009,2022-02-18,True,https://www.sec.gov/Archives/edgar/data/1338065/000133806523000007/dpm-20221231.htm
0001338749,0001564590-18-002349,2018-02-16,2017-12-31,pch-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1338749/000156459018002349/pch-10k_20171231.htm
0001338749,0001564590-19-004862,2019-02-27,2018-12-31,pch-10k_20181231.htm,10-K,0001564590-18-002349,2018-02-16,True,https://www.sec.gov/Archives/edgar/data/1338749/000156459019004862/pch-10k_20181231.htm
0001338749,0001564590-20-005284,2020-02-19,2019-12-31,pch-10k_20191231.htm,10-K,0001564590-19-004862,2019-02-27,True,https://www.sec.gov/Archives/edgar/data/1338749/000156459020005284/pch-10k_20191231.htm
0001338749,0001564590-21-006637,2021-02-18,2020-12-31,pch-10k_20201231.htm,10-K,0001564590-20-005284,2020-02-19,True,https://www.sec.gov/Archives/edgar/data/1338749/000156459021006637/pch-10k_20201231.htm
0001338749,0000950170-22-001428,2022-02-17,2021-12-31,pch-20211231.htm,10-K,0001564590-21-006637,2021-02-18,True,https://www.sec.gov/Archives/edgar/data/1338749/000095017022001428/pch-20211231.htm
0001338749,0000950170-23-003076,2023-02-16,2022-12-31,pch-20221231.htm,10-K,0000950170-22-001428,2022-02-17,True,https://www.sec.gov/Archives/edgar/data/1338749/000095017023003076/pch-20221231.htm
0001338749,0000950170-24-015684,2024-02-15,2023-12-31,pch-20231231.htm,10-K,0000950170-23-003076,2023-02-16,True,https://www.sec.gov/Archives/edgar/data/1338749/000095017024015684/pch-20231231.htm
0001338749,0000950170-25-019711,2025-02-13,2024-12-31,pch-20241231.htm,10-K,0000950170-24-015684,2024-02-15,True,https://www.sec.gov/Archives/edgar/data/1338749/000095017025019711/pch-20241231.htm
0001339605,0001564590-18-002870,2018-02-22,2017-12-31,hees-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1339605/000156459018002870/hees-10k_20171231.htm
0001339605,0001564590-19-003669,2019-02-21,2018-12-31,hees-10k_20181231.htm,10-K,0001564590-18-002870,2018-02-22,True,https://www.sec.gov/Archives/edgar/data/1339605/000156459019003669/hees-10k_20181231.htm
0001339605,0001564590-20-005566,2020-02-20,2019-12-31,hees-10k_20191231.htm,10-K,0001564590-19-003669,2019-02-21,True,https://www.sec.gov/Archives/edgar/data/1339605/000156459020005566/hees-10k_20191231.htm
0001339605,0001564590-21-006374,2021-02-17,2020-12-31,hees-10k_20201231.htm,10-K,0001564590-20-005566,2020-02-20,True,https://www.sec.gov/Archives/edgar/data/1339605/000156459021006374/hees-10k_20201231.htm
0001339605,0000950170-22-001961,2022-02-24,2021-12-31,hees-20211231.htm,10-K,0001564590-21-006374,2021-02-17,True,https://www.sec.gov/Archives/edgar/data/1339605/000095017022001961/hees-20211231.htm
0001339605,0000950170-23-003761,2023-02-22,2022-12-31,hees-20221231.htm,10-K,0000950170-22-001961,2022-02-24,True,https://www.sec.gov/Archives/edgar/data/1339605/000095017023003761/hees-20221231.htm
0001339605,0000950170-24-018750,2024-02-22,2023-12-31,hees-20231231.htm,10-K,0000950170-23-003761,2023-02-22,True,https://www.sec.gov/Archives/edgar/data/1339605/000095017024018750/hees-20231231.htm
0001339605,0000950170-25-024867,2025-02-21,2024-12-31,hees-20241231.htm,10-K,0000950170-24-018750,2024-02-22,True,https://www.sec.gov/Archives/edgar/data/1339605/000095017025024867/hees-20241231.htm
0001340122,0001340122-18-000067,2018-04-02,2017-12-31,clmt-20171231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1340122/000134012218000067/clmt-20171231x10k.htm
0001340122,0001340122-19-000040,2019-03-07,2018-12-31,clmt-20181231x10k.htm,10-K,0001340122-18-000067,2018-04-02,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012219000040/clmt-20181231x10k.htm
0001340122,0001340122-20-000034,2020-03-05,2019-12-31,clmt-20191231x10k.htm,10-K,0001340122-19-000040,2019-03-07,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012220000034/clmt-20191231x10k.htm
0001340122,0001340122-21-000035,2021-03-03,2020-12-31,clmt-20201231.htm,10-K,0001340122-20-000034,2020-03-05,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012221000035/clmt-20201231.htm
0001340122,0001340122-22-000036,2022-03-04,2021-12-31,clmt-20211231.htm,10-K,0001340122-21-000035,2021-03-03,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012222000036/clmt-20211231.htm
0001340122,0001340122-23-000034,2023-03-15,2022-12-31,clmt-20221231.htm,10-K,0001340122-22-000036,2022-03-04,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012223000034/clmt-20221231.htm
0001340122,0001340122-24-000015,2024-02-29,2023-12-31,clmt-20231231x10k.htm,10-K,0001340122-23-000034,2023-03-15,True,https://www.sec.gov/Archives/edgar/data/1340122/000134012224000015/clmt-20231231x10k.htm
0001340476,0001193125-20-048711,2020-02-26,2019-12-31,d845228d10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1340476/000119312520048711/d845228d10k.htm
0001340476,0001564590-21-008164,2021-02-24,2020-12-31,drtt-10k_20201231.htm,10-K,0001193125-20-048711,2020-02-26,True,https://www.sec.gov/Archives/edgar/data/1340476/000156459021008164/drtt-10k_20201231.htm
0001340476,0001564590-22-006322,2022-02-23,2021-12-31,drtt-10k_20211231.htm,10-K,0001564590-21-008164,2021-02-24,True,https://www.sec.gov/Archives/edgar/data/1340476/000156459022006322/drtt-10k_20211231.htm
0001340476,0000950170-23-003814,2023-02-22,2022-12-31,drtt-20221231.htm,10-K,0001564590-22-006322,2022-02-23,True,https://www.sec.gov/Archives/edgar/data/1340476/000095017023003814/drtt-20221231.htm
0001340476,0000950170-24-018049,2024-02-21,2023-12-31,drttf-20231231.htm,10-K,0000950170-23-003814,2023-02-22,True,https://www.sec.gov/Archives/edgar/data/1340476/000095017024018049/drttf-20231231.htm
0001340476,0000950170-25-027896,2025-02-26,2024-12-31,drttf-20241231.htm,10-K,0000950170-24-018049,2024-02-21,True,https://www.sec.gov/Archives/edgar/data/1340476/000095017025027896/drttf-20241231.htm
0001340476,0001193125-26-072003,2026-02-25,2025-12-31,drttf-20251231.htm,10-K,0000950170-25-027896,2025-02-26,True,https://www.sec.gov/Archives/edgar/data/1340476/000119312526072003/drttf-20251231.htm
0001341317,0001558370-19-001961,2019-03-14,2018-12-31,bwb-20181231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1341317/000155837019001961/bwb-20181231x10k.htm
0001341317,0001558370-20-002468,2020-03-12,2019-12-31,bwb-20191231x10k.htm,10-K,0001558370-19-001961,2019-03-14,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837020002468/bwb-20191231x10k.htm
0001341317,0001558370-21-002761,2021-03-11,2020-12-31,bwb-20201231x10k.htm,10-K,0001558370-20-002468,2020-03-12,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837021002761/bwb-20201231x10k.htm
0001341317,0001558370-22-003010,2022-03-08,2021-12-31,bwb-20211231x10k.htm,10-K,0001558370-21-002761,2021-03-11,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837022003010/bwb-20211231x10k.htm
0001341317,0001558370-23-002993,2023-03-07,2022-12-31,bwb-20221231x10k.htm,10-K,0001558370-22-003010,2022-03-08,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837023002993/bwb-20221231x10k.htm
0001341317,0001558370-24-002663,2024-03-07,2023-12-31,bwb-20231231x10k.htm,10-K,0001558370-23-002993,2023-03-07,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837024002663/bwb-20231231x10k.htm
0001341317,0001558370-25-002317,2025-03-06,2024-12-31,bwb-20241231x10k.htm,10-K,0001558370-24-002663,2024-03-07,True,https://www.sec.gov/Archives/edgar/data/1341317/000155837025002317/bwb-20241231x10k.htm
0001341317,0001104659-26-020063,2026-02-26,2025-12-31,bwb-20251231x10k.htm,10-K,0001558370-25-002317,2025-03-06,True,https://www.sec.gov/Archives/edgar/data/1341317/000110465926020063/bwb-20251231x10k.htm
0001341439,0001193125-18-201034,2018-06-22,2018-05-31,d568983d10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1341439/000119312518201034/d568983d10k.htm
0001341439,0001564590-19-023119,2019-06-21,2019-05-31,orcl-10k_20190531.htm,10-K,0001193125-18-201034,2018-06-22,True,https://www.sec.gov/Archives/edgar/data/1341439/000156459019023119/orcl-10k_20190531.htm
0001341439,0001564590-20-030125,2020-06-22,2020-05-31,orcl-10k_20200531.htm,10-K,0001564590-19-023119,2019-06-21,True,https://www.sec.gov/Archives/edgar/data/1341439/000156459020030125/orcl-10k_20200531.htm
0001341439,0001564590-21-033616,2021-06-21,2021-05-31,orcl-10k_20210531.htm,10-K,0001564590-20-030125,2020-06-22,True,https://www.sec.gov/Archives/edgar/data/1341439/000156459021033616/orcl-10k_20210531.htm
0001341439,0001564590-22-023675,2022-06-21,2022-05-31,orcl-10k_20220531.htm,10-K,0001564590-21-033616,2021-06-21,True,https://www.sec.gov/Archives/edgar/data/1341439/000156459022023675/orcl-10k_20220531.htm
0001341439,0000950170-23-028914,2023-06-20,2023-05-31,orcl-20230531.htm,10-K,0001564590-22-023675,2022-06-21,True,https://www.sec.gov/Archives/edgar/data/1341439/000095017023028914/orcl-20230531.htm
0001341439,0000950170-24-075605,2024-06-20,2024-05-31,orcl-20240531.htm,10-K,0000950170-23-028914,2023-06-20,True,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm
0001341439,0000950170-25-087926,2025-06-18,2025-05-31,orcl-20250531.htm,10-K,0000950170-24-075605,2024-06-20,True,https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
0001345126,0001345126-18-000014,2018-02-28,2017-12-31,a1231201710k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1345126/000134512618000014/a1231201710k.htm
0001345126,0001345126-19-000008,2019-02-27,2018-12-31,a1231201810k.htm,10-K,0001345126-18-000014,2018-02-28,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512619000008/a1231201810k.htm
0001345126,0001345126-20-000007,2020-02-26,2019-12-31,a1231201910k.htm,10-K,0001345126-19-000008,2019-02-27,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512620000007/a1231201910k.htm
0001345126,0001345126-21-000007,2021-02-24,2020-12-31,codi-20201231.htm,10-K,0001345126-20-000007,2020-02-26,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512621000007/codi-20201231.htm
0001345126,0001345126-22-000014,2022-02-24,2021-12-31,codi-20211231.htm,10-K,0001345126-21-000007,2021-02-24,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512622000014/codi-20211231.htm
0001345126,0001345126-23-000020,2023-03-01,2022-12-31,codi-20221231.htm,10-K,0001345126-22-000014,2022-02-24,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512623000020/codi-20221231.htm
0001345126,0001345126-24-000016,2024-02-28,2023-12-31,codi-20231231.htm,10-K,0001345126-23-000020,2023-03-01,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512624000016/codi-20231231.htm
0001345126,0001345126-25-000015,2025-02-27,2024-12-31,codi-20241231.htm,10-K,0001345126-24-000016,2024-02-28,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512625000015/codi-20241231.htm
0001345126,0001345126-26-000026,2026-02-27,2025-12-31,codi-20251231.htm,10-K,0001345126-25-000015,2025-02-27,True,https://www.sec.gov/Archives/edgar/data/1345126/000134512626000026/codi-20251231.htm
0001349436,0001349436-18-000008,2018-02-22,2017-12-31,sd10-k12312017.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1349436/000134943618000008/sd10-k12312017.htm
0001349436,0001349436-19-000009,2019-03-05,2018-12-31,wfx-20181231.htm,10-K,0001349436-18-000008,2018-02-22,True,https://www.sec.gov/Archives/edgar/data/1349436/000134943619000009/wfx-20181231.htm
0001349436,0001349436-20-000012,2020-02-27,2019-12-31,sd-20191231.htm,10-K,0001349436-19-000009,2019-03-05,True,https://www.sec.gov/Archives/edgar/data/1349436/000134943620000012/sd-20191231.htm
0001349436,0001628280-21-003933,2021-03-04,2020-12-31,sd-20201231.htm,10-K,0001349436-20-000012,2020-02-27,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828021003933/sd-20201231.htm
0001349436,0001628280-22-005741,2022-03-10,2021-12-31,sd-20211231.htm,10-K,0001628280-21-003933,2021-03-04,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828022005741/sd-20211231.htm
0001349436,0001628280-23-008082,2023-03-15,2022-12-31,sd-20221231.htm,10-K,0001628280-22-005741,2022-03-10,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828023008082/sd-20221231.htm
0001349436,0001628280-24-009706,2024-03-07,2023-12-31,sd-20231231.htm,10-K,0001628280-23-008082,2023-03-15,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828024009706/sd-20231231.htm
0001349436,0001628280-25-012086,2025-03-11,2024-12-31,sd-20241231.htm,10-K,0001628280-24-009706,2024-03-07,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828025012086/sd-20241231.htm
0001349436,0001628280-26-015318,2026-03-05,2025-12-31,sd-20251231.htm,10-K,0001628280-25-012086,2025-03-11,True,https://www.sec.gov/Archives/edgar/data/1349436/000162828026015318/sd-20251231.htm
0001352010,0001352010-18-000011,2018-02-27,2017-12-31,epam-20171231x10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1352010/000135201018000011/epam-20171231x10k.htm
0001352010,0001352010-19-000008,2019-02-26,2018-12-31,epam-20181231x10k.htm,10-K,0001352010-18-000011,2018-02-27,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201019000008/epam-20181231x10k.htm
0001352010,0001352010-20-000012,2020-03-02,2019-12-31,epam-20191231x10k.htm,10-K,0001352010-19-000008,2019-02-26,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201020000012/epam-20191231x10k.htm
0001352010,0001352010-21-000010,2021-02-25,2020-12-31,epam-20201231.htm,10-K,0001352010-20-000012,2020-03-02,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201021000010/epam-20201231.htm
0001352010,0001352010-22-000020,2022-02-25,2021-12-31,epam-20211231.htm,10-K,0001352010-21-000010,2021-02-25,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201022000020/epam-20211231.htm
0001352010,0001352010-23-000013,2023-02-24,2022-12-31,epam-20221231.htm,10-K,0001352010-22-000020,2022-02-25,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/epam-20221231.htm
0001352010,0001352010-24-000008,2024-02-22,2023-12-31,epam-20231231.htm,10-K,0001352010-23-000013,2023-02-24,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201024000008/epam-20231231.htm
0001352010,0001352010-25-000007,2025-02-28,2024-12-31,epam-20241231.htm,10-K,0001352010-24-000008,2024-02-22,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201025000007/epam-20241231.htm
0001352010,0001352010-26-000015,2026-02-26,2025-12-31,epam-20251231.htm,10-K,0001352010-25-000007,2025-02-28,True,https://www.sec.gov/Archives/edgar/data/1352010/000135201026000015/epam-20251231.htm
0001353283,0001353283-18-000004,2018-03-30,2018-01-31,a01311810k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1353283/000135328318000004/a01311810k.htm
0001353283,0001353283-19-000005,2019-03-27,2019-01-31,a01311910k.htm,10-K,0001353283-18-000004,2018-03-30,True,https://www.sec.gov/Archives/edgar/data/1353283/000135328319000005/a01311910k.htm
0001353283,0001353283-20-000008,2020-03-26,2020-01-31,a01312010k.htm,10-K,0001353283-19-000005,2019-03-27,True,https://www.sec.gov/Archives/edgar/data/1353283/000135328320000008/a01312010k.htm
0001353283,0001353283-21-000009,2021-03-31,2021-01-31,splk-20210131.htm,10-K,0001353283-20-000008,2020-03-26,True,https://www.sec.gov/Archives/edgar/data/1353283/000135328321000009/splk-20210131.htm
0001353283,0001353283-22-000011,2022-03-24,2022-01-31,splk-20220131.htm,10-K,0001353283-21-000009,2021-03-31,True,https://www.sec.gov/Archives/edgar/data/1353283/000135328322000011/splk-20220131.htm
0001353283,0001353283-23-000011,2023-03-23,2023-01-31,splk-20230131.htm,10-K,0001353283-22-000011,2022-03-24,True,https://www.sec.gov/Archives/edgar/data/1353283/000135328323000011/splk-20230131.htm
0001354327,0001193125-18-082384,2018-03-14,2017-12-30,d451998d10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1354327/000119312518082384/d451998d10k.htm
0001354327,0001564590-19-004831,2019-02-27,2018-12-29,pgti-10k_20181229.htm,10-K,0001193125-18-082384,2018-03-14,True,https://www.sec.gov/Archives/edgar/data/1354327/000156459019004831/pgti-10k_20181229.htm
0001354327,0001564590-20-006608,2020-02-26,2019-12-28,pgti-10k_20191228.htm,10-K,0001564590-19-004831,2019-02-27,True,https://www.sec.gov/Archives/edgar/data/1354327/000156459020006608/pgti-10k_20191228.htm
0001354327,0001564590-21-010144,2021-03-02,2021-01-02,pgti-10k_20210102.htm,10-K,0001564590-20-006608,2020-02-26,True,https://www.sec.gov/Archives/edgar/data/1354327/000156459021010144/pgti-10k_20210102.htm
0001354327,0000950170-22-002479,2022-03-01,2022-01-01,pgti-20220101.htm,10-K,0001564590-21-010144,2021-03-02,True,https://www.sec.gov/Archives/edgar/data/1354327/000095017022002479/pgti-20220101.htm
0001354327,0000950170-23-004543,2023-02-27,2022-12-31,pgti-20221231.htm,10-K,0000950170-22-002479,2022-03-01,True,https://www.sec.gov/Archives/edgar/data/1354327/000095017023004543/pgti-20221231.htm
0001354327,0000950170-24-019325,2024-02-23,2023-12-30,pgti-20231230.htm,10-K,0000950170-23-004543,2023-02-27,True,https://www.sec.gov/Archives/edgar/data/1354327/000095017024019325/pgti-20231230.htm
0001356115,0001356115-23-000004,2023-03-31,2022-12-31,nxdt-20221231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1356115/000135611523000004/nxdt-20221231.htm
0001356115,0001356115-24-000007,2024-03-14,2023-12-31,nxdt-20231231.htm,10-K,0001356115-23-000004,2023-03-31,True,https://www.sec.gov/Archives/edgar/data/1356115/000135611524000007/nxdt-20231231.htm
0001356115,0001356115-25-000003,2025-03-31,2024-12-31,nxdt-20241231.htm,10-K,0001356115-24-000007,2024-03-14,True,https://www.sec.gov/Archives/edgar/data/1356115/000135611525000003/nxdt-20241231.htm
0001356115,0001193125-26-133271,2026-03-31,2025-12-31,nxdt-20251231.htm,10-K,0001356115-25-000003,2025-03-31,True,https://www.sec.gov/Archives/edgar/data/1356115/000119312526133271/nxdt-20251231.htm
0001356570,0001193125-25-118506,2025-05-13,2025-03-31,d897405d10k.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1356570/000119312525118506/d897405d10k.htm
0001358762,0001564590-18-004193,2018-03-02,2017-12-31,reta-10k_20171231.htm,10-K,,,False,https://www.sec.gov/Archives/edgar/data/1358762/000156459018004193/reta-10k_20171231.htm
0001358762,0001564590-19-005161,2019-02-28,2018-12-31,reta-10k_20181231.htm,10-K,0001564590-18-004193,2018-03-02,True,https://www.sec.gov/Archives/edgar/data/1358762/000156459019005161/reta-10k_20181231.htm
0001358762,0001564590-20-005272,2020-02-19,2019-12-31,reta-10k_20191231.htm,10-K,0001564590-19-005161,2019-02-28,True,https://www.sec.gov/Archives/edgar/data/1358762/000156459020005272/reta-10k_20191231.htm
0001358762,0001564590-21-009624,2021-03-01,2020-12-31,reta-10k_20201231.htm,10-K,0001564590-20-005272,2020-02-19,True,https://www.sec.gov/Archives/edgar/data/1358762/000156459021009624/reta-10k_20201231.htm
