variant,decision_date,realization_date,gross_return,turnover,short_exposure,gross_exposure,active_pairs,selected_pairs
stale_5d,2021-03-05,2021-03-08,0.00193856609158,0,0.5,1,1,1
real,2021-03-08,2021-03-09,-0.00479162480839,0,0.5,1,1,1
inverted,2021-03-08,2021-03-09,0.00479162480839,0,0.5,1,1,1
random_pairs,2021-03-08,2021-03-09,0,0,0,0,0,1
stale_5d,2021-03-08,2021-03-09,-0.00479162480839,0,0.5,1,1,1
real,2021-03-09,2021-03-10,-0.000193423131102,0,0.5,1,1,1
inverted,2021-03-09,2021-03-10,0.000193423131102,0,0.5,1,1,1
random_pairs,2021-03-09,2021-03-10,0,0,0,0,0,1
stale_5d,2021-03-09,2021-03-10,-0.000193423131102,0,0.5,1,1,1
real,2021-03-10,2021-03-11,0.00433853243046,0,0.5,1,1,1
inverted,2021-03-10,2021-03-11,-0.00433853243046,0,0.5,1,1,1
random_pairs,2021-03-10,2021-03-11,0,0,0,0,0,1
stale_5d,2021-03-10,2021-03-11,0.00433853243046,0,0.5,1,1,1
real,2021-03-11,2021-03-12,-0.00799784290441,0,0.5,1,1,1
inverted,2021-03-11,2021-03-12,0.00799784290441,0,0.5,1,1,1
random_pairs,2021-03-11,2021-03-12,0,0,0,0,0,1
stale_5d,2021-03-11,2021-03-12,-0.00799784290441,0,0.5,1,1,1
real,2021-03-12,2021-03-15,-0.00262586703766,0,0.5,1,1,1
inverted,2021-03-12,2021-03-15,0.00262586703766,0,0.5,1,1,1
random_pairs,2021-03-12,2021-03-15,0,0,0,0,0,1
stale_5d,2021-03-12,2021-03-15,-0.00262586703766,0,0.5,1,1,1
real,2021-03-15,2021-03-16,-0.00281559424461,0,0.5,1,1,1
inverted,2021-03-15,2021-03-16,0.00281559424461,0,0.5,1,1,1
random_pairs,2021-03-15,2021-03-16,0,0,0,0,0,1
stale_5d,2021-03-15,2021-03-16,-0.00281559424461,0,0.5,1,1,1
real,2021-03-16,2021-03-17,-0.00253993559733,0,0.5,1,1,1
inverted,2021-03-16,2021-03-17,0.00253993559733,0,0.5,1,1,1
random_pairs,2021-03-16,2021-03-17,0,0,0,0,0,1
stale_5d,2021-03-16,2021-03-17,-0.00253993559733,0,0.5,1,1,1
real,2021-03-17,2021-03-18,-0.00517743656557,0,0.5,1,1,1
inverted,2021-03-17,2021-03-18,0.00517743656557,0,0.5,1,1,1
random_pairs,2021-03-17,2021-03-18,0,0,0,0,0,1
stale_5d,2021-03-17,2021-03-18,-0.00517743656557,0,0.5,1,1,1
real,2021-03-18,2021-03-19,-0.00170901979332,0,0.5,1,1,1
inverted,2021-03-18,2021-03-19,0.00170901979332,0,0.5,1,1,1
random_pairs,2021-03-18,2021-03-19,0,0,0,0,0,1
stale_5d,2021-03-18,2021-03-19,-0.00170901979332,0,0.5,1,1,1
real,2021-03-19,2021-03-22,0.0051257829542,0,0.5,1,1,1
inverted,2021-03-19,2021-03-22,-0.0051257829542,0,0.5,1,1,1
random_pairs,2021-03-19,2021-03-22,0,0,0,0,0,1
stale_5d,2021-03-19,2021-03-22,0.0051257829542,0,0.5,1,1,1
real,2021-03-22,2021-03-23,0.00799759389654,0,0.5,1,1,1
inverted,2021-03-22,2021-03-23,-0.00799759389654,0,0.5,1,1,1
random_pairs,2021-03-22,2021-03-23,0,0,0,0,0,1
stale_5d,2021-03-22,2021-03-23,0.00799759389654,0,0.5,1,1,1
real,2021-03-23,2021-03-24,0.00578258839016,0,0.5,1,1,1
inverted,2021-03-23,2021-03-24,-0.00578258839016,0,0.5,1,1,1
random_pairs,2021-03-23,2021-03-24,0,0,0,0,0,1
stale_5d,2021-03-23,2021-03-24,0.00578258839016,0,0.5,1,1,1
real,2021-03-24,2021-03-25,-0.00483371710242,0,0.5,1,1,1
inverted,2021-03-24,2021-03-25,0.00483371710242,0,0.5,1,1,1
random_pairs,2021-03-24,2021-03-25,0,0,0,0,0,1
stale_5d,2021-03-24,2021-03-25,-0.00483371710242,0,0.5,1,1,1
real,2021-03-25,2021-03-26,-0.00514870111024,0,0.5,1,1,1
inverted,2021-03-25,2021-03-26,0.00514870111024,0,0.5,1,1,1
random_pairs,2021-03-25,2021-03-26,0,0,0,0,0,1
stale_5d,2021-03-25,2021-03-26,-0.00514870111024,0,0.5,1,1,1
real,2021-03-26,2021-03-29,0.0032832039254,0,0.5,1,1,1
inverted,2021-03-26,2021-03-29,-0.0032832039254,0,0.5,1,1,1
random_pairs,2021-03-26,2021-03-29,0,0,0,0,0,1
stale_5d,2021-03-26,2021-03-29,0.0032832039254,0,0.5,1,1,1
real,2021-03-29,2021-03-30,0.00245166211995,0,0.5,1,1,1
inverted,2021-03-29,2021-03-30,-0.00245166211995,0,0.5,1,1,1
random_pairs,2021-03-29,2021-03-30,0,0,0,0,0,1
stale_5d,2021-03-29,2021-03-30,0.00245166211995,0,0.5,1,1,1
real,2021-03-30,2021-03-31,0.0071908104861,0,0.5,1,1,1
inverted,2021-03-30,2021-03-31,-0.0071908104861,0,0.5,1,1,1
random_pairs,2021-03-30,2021-03-31,0,0,0,0,0,1
stale_5d,2021-03-30,2021-03-31,0.0071908104861,0,0.5,1,1,1
real,2021-03-31,2021-04-01,-0.00346530285714,0,0.5,1,1,1
inverted,2021-03-31,2021-04-01,0.00346530285714,0,0.5,1,1,1
random_pairs,2021-03-31,2021-04-01,0,0,0,0,0,1
stale_5d,2021-03-31,2021-04-01,-0.00346530285714,0,0.5,1,1,1
real,2021-04-01,2021-04-05,0,1,0,0,0,1
inverted,2021-04-01,2021-04-05,0,1,0,0,0,1
random_pairs,2021-04-01,2021-04-05,0,0,0,0,0,1
stale_5d,2021-04-01,2021-04-05,0,1,0,0,0,1
real,2021-04-05,2021-04-06,0,0,0,0,0,1
inverted,2021-04-05,2021-04-06,0,0,0,0,0,1
random_pairs,2021-04-05,2021-04-06,0,0,0,0,0,1
stale_5d,2021-04-05,2021-04-06,0,0,0,0,0,1
real,2021-04-06,2021-04-07,0,0,0,0,0,1
inverted,2021-04-06,2021-04-07,0,0,0,0,0,1
random_pairs,2021-04-06,2021-04-07,0,0,0,0,0,1
stale_5d,2021-04-06,2021-04-07,0,0,0,0,0,1
real,2021-04-07,2021-04-08,0,0,0,0,0,1
inverted,2021-04-07,2021-04-08,0,0,0,0,0,1
random_pairs,2021-04-07,2021-04-08,0,0,0,0,0,1
stale_5d,2021-04-07,2021-04-08,0,0,0,0,0,1
real,2021-04-08,2021-04-09,0,0,0,0,0,1
inverted,2021-04-08,2021-04-09,0,0,0,0,0,1
random_pairs,2021-04-08,2021-04-09,0,0,0,0,0,1
stale_5d,2021-04-08,2021-04-09,0,0,0,0,0,1
real,2021-04-09,2021-04-12,0,0,0,0,0,1
inverted,2021-04-09,2021-04-12,0,0,0,0,0,1
random_pairs,2021-04-09,2021-04-12,0,0,0,0,0,1
stale_5d,2021-04-09,2021-04-12,0,0,0,0,0,1
real,2021-04-12,2021-04-13,0,0,0,0,0,1
inverted,2021-04-12,2021-04-13,0,0,0,0,0,1
random_pairs,2021-04-12,2021-04-13,0,0,0,0,0,1
stale_5d,2021-04-12,2021-04-13,0,0,0,0,0,1
real,2021-04-13,2021-04-14,0,0,0,0,0,1
inverted,2021-04-13,2021-04-14,0,0,0,0,0,1
random_pairs,2021-04-13,2021-04-14,0,0,0,0,0,1
stale_5d,2021-04-13,2021-04-14,0,0,0,0,0,1
real,2021-04-14,2021-04-15,0,0,0,0,0,1
inverted,2021-04-14,2021-04-15,0,0,0,0,0,1
random_pairs,2021-04-14,2021-04-15,0,0,0,0,0,1
stale_5d,2021-04-14,2021-04-15,0,0,0,0,0,1
real,2021-04-15,2021-04-16,0,0,0,0,0,1
inverted,2021-04-15,2021-04-16,0,0,0,0,0,1
random_pairs,2021-04-15,2021-04-16,0,0,0,0,0,1
stale_5d,2021-04-15,2021-04-16,0,0,0,0,0,1
real,2021-04-16,2021-04-19,0,0,0,0,0,1
inverted,2021-04-16,2021-04-19,0,0,0,0,0,1
random_pairs,2021-04-16,2021-04-19,0,0,0,0,0,1
stale_5d,2021-04-16,2021-04-19,0,0,0,0,0,1
real,2021-04-19,2021-04-20,0,0,0,0,0,1
inverted,2021-04-19,2021-04-20,0,0,0,0,0,1
random_pairs,2021-04-19,2021-04-20,0,0,0,0,0,1
stale_5d,2021-04-19,2021-04-20,0,0,0,0,0,1
real,2021-04-20,2021-04-21,0,0,0,0,0,1
inverted,2021-04-20,2021-04-21,0,0,0,0,0,1
random_pairs,2021-04-20,2021-04-21,0,0,0,0,0,1
stale_5d,2021-04-20,2021-04-21,0,0,0,0,0,1
real,2021-04-21,2021-04-22,0,0,0,0,0,1
inverted,2021-04-21,2021-04-22,0,0,0,0,0,1
random_pairs,2021-04-21,2021-04-22,0,0,0,0,0,1
stale_5d,2021-04-21,2021-04-22,0,0,0,0,0,1
real,2021-04-22,2021-04-23,0,0,0,0,0,1
inverted,2021-04-22,2021-04-23,0,0,0,0,0,1
random_pairs,2021-04-22,2021-04-23,0,0,0,0,0,1
stale_5d,2021-04-22,2021-04-23,0,0,0,0,0,1
real,2021-04-23,2021-04-26,0,0,0,0,0,1
inverted,2021-04-23,2021-04-26,0,0,0,0,0,1
random_pairs,2021-04-23,2021-04-26,0,0,0,0,0,1
stale_5d,2021-04-23,2021-04-26,0,0,0,0,0,1
real,2021-04-26,2021-04-27,0,0,0,0,0,1
inverted,2021-04-26,2021-04-27,0,0,0,0,0,1
random_pairs,2021-04-26,2021-04-27,0,0,0,0,0,1
stale_5d,2021-04-26,2021-04-27,0,0,0,0,0,1
real,2021-04-27,2021-04-28,0,0,0,0,0,1
inverted,2021-04-27,2021-04-28,0,0,0,0,0,1
random_pairs,2021-04-27,2021-04-28,0,0,0,0,0,1
stale_5d,2021-04-27,2021-04-28,0,0,0,0,0,1
real,2021-04-28,2021-04-29,0,0,0,0,0,1
inverted,2021-04-28,2021-04-29,0,0,0,0,0,1
random_pairs,2021-04-28,2021-04-29,0,0,0,0,0,1
stale_5d,2021-04-28,2021-04-29,0,0,0,0,0,1
real,2021-04-29,2021-04-30,0,0,0,0,0,1
inverted,2021-04-29,2021-04-30,0,0,0,0,0,1
random_pairs,2021-04-29,2021-04-30,0,0,0,0,0,1
stale_5d,2021-04-29,2021-04-30,0,0,0,0,0,1
real,2021-04-30,2021-05-03,0,0,0,0,0,1
inverted,2021-04-30,2021-05-03,0,0,0,0,0,1
random_pairs,2021-04-30,2021-05-03,0,0,0,0,0,1
stale_5d,2021-04-30,2021-05-03,0,0,0,0,0,1
real,2021-05-03,2021-05-04,0,0,0,0,0,1
inverted,2021-05-03,2021-05-04,0,0,0,0,0,1
random_pairs,2021-05-03,2021-05-04,0,0,0,0,0,1
stale_5d,2021-05-03,2021-05-04,0,0,0,0,0,1
real,2021-05-04,2021-05-05,0,0,0,0,0,1
inverted,2021-05-04,2021-05-05,0,0,0,0,0,1
random_pairs,2021-05-04,2021-05-05,0,0,0,0,0,1
stale_5d,2021-05-04,2021-05-05,0,0,0,0,0,1
real,2021-05-05,2021-05-06,0,0,0,0,0,1
inverted,2021-05-05,2021-05-06,0,0,0,0,0,1
random_pairs,2021-05-05,2021-05-06,0,0,0,0,0,1
stale_5d,2021-05-05,2021-05-06,0,0,0,0,0,1
real,2021-05-06,2021-05-07,0,0,0,0,0,1
inverted,2021-05-06,2021-05-07,0,0,0,0,0,1
random_pairs,2021-05-06,2021-05-07,0,0,0,0,0,1
stale_5d,2021-05-06,2021-05-07,0,0,0,0,0,1
real,2021-05-07,2021-05-10,0,0,0,0,0,1
inverted,2021-05-07,2021-05-10,0,0,0,0,0,1
random_pairs,2021-05-07,2021-05-10,0,0,0,0,0,1
stale_5d,2021-05-07,2021-05-10,0,0,0,0,0,1
real,2021-05-10,2021-05-11,0,0,0,0,0,1
inverted,2021-05-10,2021-05-11,0,0,0,0,0,1
random_pairs,2021-05-10,2021-05-11,0,0,0,0,0,1
stale_5d,2021-05-10,2021-05-11,0,0,0,0,0,1
real,2021-05-11,2021-05-12,0,0,0,0,0,1
inverted,2021-05-11,2021-05-12,0,0,0,0,0,1
random_pairs,2021-05-11,2021-05-12,0,0,0,0,0,1
stale_5d,2021-05-11,2021-05-12,0,0,0,0,0,1
real,2021-05-12,2021-05-13,0,0,0,0,0,1
inverted,2021-05-12,2021-05-13,0,0,0,0,0,1
random_pairs,2021-05-12,2021-05-13,0,0,0,0,0,1
stale_5d,2021-05-12,2021-05-13,0,0,0,0,0,1
real,2021-05-13,2021-05-14,0,0,0,0,0,1
inverted,2021-05-13,2021-05-14,0,0,0,0,0,1
random_pairs,2021-05-13,2021-05-14,0,0,0,0,0,1
stale_5d,2021-05-13,2021-05-14,0,0,0,0,0,1
real,2021-05-14,2021-05-17,0,0,0,0,0,1
inverted,2021-05-14,2021-05-17,0,0,0,0,0,1
random_pairs,2021-05-14,2021-05-17,0,0,0,0,0,1
stale_5d,2021-05-14,2021-05-17,0,0,0,0,0,1
real,2021-05-17,2021-05-18,0,0,0,0,0,1
inverted,2021-05-17,2021-05-18,0,0,0,0,0,1
random_pairs,2021-05-17,2021-05-18,0,0,0,0,0,1
stale_5d,2021-05-17,2021-05-18,0,0,0,0,0,1
real,2021-05-18,2021-05-19,0,0,0,0,0,1
inverted,2021-05-18,2021-05-19,0,0,0,0,0,1
random_pairs,2021-05-18,2021-05-19,0,0,0,0,0,1
stale_5d,2021-05-18,2021-05-19,0,0,0,0,0,1
real,2021-05-19,2021-05-20,0,0,0,0,0,1
inverted,2021-05-19,2021-05-20,0,0,0,0,0,1
random_pairs,2021-05-19,2021-05-20,0,0,0,0,0,1
stale_5d,2021-05-19,2021-05-20,0,0,0,0,0,1
real,2021-05-20,2021-05-21,0,0,0,0,0,1
inverted,2021-05-20,2021-05-21,0,0,0,0,0,1
random_pairs,2021-05-20,2021-05-21,0,0,0,0,0,1
stale_5d,2021-05-20,2021-05-21,0,0,0,0,0,1
real,2021-05-21,2021-05-24,0,0,0,0,0,1
inverted,2021-05-21,2021-05-24,0,0,0,0,0,1
random_pairs,2021-05-21,2021-05-24,0,0,0,0,0,1
stale_5d,2021-05-21,2021-05-24,0,0,0,0,0,1
real,2021-05-24,2021-05-25,0,0,0,0,0,1
inverted,2021-05-24,2021-05-25,0,0,0,0,0,1
random_pairs,2021-05-24,2021-05-25,0,0,0,0,0,1
stale_5d,2021-05-24,2021-05-25,0,0,0,0,0,1
real,2021-05-25,2021-05-26,0,0,0,0,0,1
inverted,2021-05-25,2021-05-26,0,0,0,0,0,1
random_pairs,2021-05-25,2021-05-26,0,0,0,0,0,1
stale_5d,2021-05-25,2021-05-26,0,0,0,0,0,1
real,2021-05-26,2021-05-27,0,0,0,0,0,1
inverted,2021-05-26,2021-05-27,0,0,0,0,0,1
random_pairs,2021-05-26,2021-05-27,0,0,0,0,0,1
stale_5d,2021-05-26,2021-05-27,0,0,0,0,0,1
real,2021-05-27,2021-05-28,0,0,0,0,0,1
inverted,2021-05-27,2021-05-28,0,0,0,0,0,1
random_pairs,2021-05-27,2021-05-28,0,0,0,0,0,1
stale_5d,2021-05-27,2021-05-28,0,0,0,0,0,1
real,2021-05-28,2021-06-01,0,0,0,0,0,1
inverted,2021-05-28,2021-06-01,0,0,0,0,0,1
random_pairs,2021-05-28,2021-06-01,0,0,0,0,0,1
stale_5d,2021-05-28,2021-06-01,0,0,0,0,0,1
real,2021-06-01,2021-06-02,0,0,0,0,0,1
inverted,2021-06-01,2021-06-02,0,0,0,0,0,1
random_pairs,2021-06-01,2021-06-02,0,0,0,0,0,1
stale_5d,2021-06-01,2021-06-02,0,0,0,0,0,1
real,2021-06-02,2021-06-03,0,0,0,0,0,1
inverted,2021-06-02,2021-06-03,0,0,0,0,0,1
random_pairs,2021-06-02,2021-06-03,0,0,0,0,0,1
stale_5d,2021-06-02,2021-06-03,0,0,0,0,0,1
real,2021-06-03,2021-06-04,0,0,0,0,0,1
inverted,2021-06-03,2021-06-04,0,0,0,0,0,1
random_pairs,2021-06-03,2021-06-04,0,0,0,0,0,1
stale_5d,2021-06-03,2021-06-04,0,0,0,0,0,1
real,2021-06-04,2021-06-07,0,0,0,0,0,1
inverted,2021-06-04,2021-06-07,0,0,0,0,0,1
random_pairs,2021-06-04,2021-06-07,0,0,0,0,0,1
stale_5d,2021-06-04,2021-06-07,0,0,0,0,0,1
real,2021-06-07,2021-06-08,0,0,0,0,0,1
inverted,2021-06-07,2021-06-08,0,0,0,0,0,1
random_pairs,2021-06-07,2021-06-08,0,0,0,0,0,1
stale_5d,2021-06-07,2021-06-08,0,0,0,0,0,1
real,2021-06-08,2021-06-09,0,0,0,0,0,1
inverted,2021-06-08,2021-06-09,0,0,0,0,0,1
random_pairs,2021-06-08,2021-06-09,0,0,0,0,0,1
stale_5d,2021-06-08,2021-06-09,0,0,0,0,0,1
real,2021-06-09,2021-06-10,0,0,0,0,0,1
inverted,2021-06-09,2021-06-10,0,0,0,0,0,1
random_pairs,2021-06-09,2021-06-10,0,0,0,0,0,1
stale_5d,2021-06-09,2021-06-10,0,0,0,0,0,1
real,2021-06-10,2021-06-11,0,0,0,0,0,1
inverted,2021-06-10,2021-06-11,0,0,0,0,0,1
random_pairs,2021-06-10,2021-06-11,0,0,0,0,0,1
stale_5d,2021-06-10,2021-06-11,0,0,0,0,0,1
real,2021-06-11,2021-06-14,0,0,0,0,0,1
inverted,2021-06-11,2021-06-14,0,0,0,0,0,1
random_pairs,2021-06-11,2021-06-14,0,0,0,0,0,1
stale_5d,2021-06-11,2021-06-14,0,0,0,0,0,1
real,2021-06-14,2021-06-15,0,0,0,0,0,1
inverted,2021-06-14,2021-06-15,0,0,0,0,0,1
random_pairs,2021-06-14,2021-06-15,0,0,0,0,0,1
stale_5d,2021-06-14,2021-06-15,0,0,0,0,0,1
real,2021-06-15,2021-06-16,0,0,0,0,0,1
inverted,2021-06-15,2021-06-16,0,0,0,0,0,1
random_pairs,2021-06-15,2021-06-16,0,0,0,0,0,1
stale_5d,2021-06-15,2021-06-16,0,0,0,0,0,1
real,2021-06-16,2021-06-17,0,0,0,0,0,1
inverted,2021-06-16,2021-06-17,0,0,0,0,0,1
random_pairs,2021-06-16,2021-06-17,0,0,0,0,0,1
stale_5d,2021-06-16,2021-06-17,0,0,0,0,0,1
real,2021-06-17,2021-06-18,0,0,0,0,0,1
inverted,2021-06-17,2021-06-18,0,0,0,0,0,1
random_pairs,2021-06-17,2021-06-18,0,0,0,0,0,1
stale_5d,2021-06-17,2021-06-18,0,0,0,0,0,1
real,2021-06-18,2021-06-21,0,0,0,0,0,1
inverted,2021-06-18,2021-06-21,0,0,0,0,0,1
random_pairs,2021-06-18,2021-06-21,0,0,0,0,0,1
stale_5d,2021-06-18,2021-06-21,0,0,0,0,0,1
real,2021-06-21,2021-06-22,0,0,0,0,0,1
inverted,2021-06-21,2021-06-22,0,0,0,0,0,1
random_pairs,2021-06-21,2021-06-22,0,0,0,0,0,1
stale_5d,2021-06-21,2021-06-22,0,0,0,0,0,1
real,2021-06-22,2021-06-23,0,0,0,0,0,1
inverted,2021-06-22,2021-06-23,0,0,0,0,0,1
random_pairs,2021-06-22,2021-06-23,0,0,0,0,0,1
stale_5d,2021-06-22,2021-06-23,0,0,0,0,0,1
real,2021-06-23,2021-06-24,0,0,0,0,0,1
inverted,2021-06-23,2021-06-24,0,0,0,0,0,1
random_pairs,2021-06-23,2021-06-24,0,0,0,0,0,1
stale_5d,2021-06-23,2021-06-24,0,0,0,0,0,1
real,2021-06-24,2021-06-25,0,0,0,0,0,1
inverted,2021-06-24,2021-06-25,0,0,0,0,0,1
random_pairs,2021-06-24,2021-06-25,0,0,0,0,0,1
stale_5d,2021-06-24,2021-06-25,0,0,0,0,0,1
real,2021-06-25,2021-06-28,0,0,0,0,0,1
inverted,2021-06-25,2021-06-28,0,0,0,0,0,1
random_pairs,2021-06-25,2021-06-28,0,0,0,0,0,1
stale_5d,2021-06-25,2021-06-28,0,0,0,0,0,1
real,2021-06-28,2021-06-29,0,0,0,0,0,1
inverted,2021-06-28,2021-06-29,0,0,0,0,0,1
random_pairs,2021-06-28,2021-06-29,0,0,0,0,0,1
stale_5d,2021-06-28,2021-06-29,0,0,0,0,0,1
real,2021-06-29,2021-06-30,0,0,0,0,0,1
inverted,2021-06-29,2021-06-30,0,0,0,0,0,1
random_pairs,2021-06-29,2021-06-30,0,0,0,0,0,1
stale_5d,2021-06-29,2021-06-30,0,0,0,0,0,1
real,2021-06-30,2021-07-01,0,0,0,0,0,1
inverted,2021-06-30,2021-07-01,0,0,0,0,0,1
random_pairs,2021-06-30,2021-07-01,0,0,0,0,0,1
stale_5d,2021-06-30,2021-07-01,0,0,0,0,0,1
real,2021-07-01,2021-07-02,0,0,0,0,0,3
inverted,2021-07-01,2021-07-02,0,0,0,0,0,3
random_pairs,2021-07-01,2021-07-02,0,0,0,0,0,3
stale_5d,2021-07-01,2021-07-02,0,0,0,0,0,3
real,2021-07-02,2021-07-06,0,0,0,0,0,3
inverted,2021-07-02,2021-07-06,0,0,0,0,0,3
random_pairs,2021-07-02,2021-07-06,0,0,0,0,0,3
stale_5d,2021-07-02,2021-07-06,0,0,0,0,0,3
real,2021-07-06,2021-07-07,0,0,0,0,0,3
inverted,2021-07-06,2021-07-07,0,0,0,0,0,3
random_pairs,2021-07-06,2021-07-07,0,0,0,0,0,3
stale_5d,2021-07-06,2021-07-07,0,0,0,0,0,3
real,2021-07-07,2021-07-08,0,0,0,0,0,3
inverted,2021-07-07,2021-07-08,0,0,0,0,0,3
random_pairs,2021-07-07,2021-07-08,0,0,0,0,0,3
stale_5d,2021-07-07,2021-07-08,0,0,0,0,0,3
real,2021-07-08,2021-07-09,0,0,0,0,0,3
inverted,2021-07-08,2021-07-09,0,0,0,0,0,3
random_pairs,2021-07-08,2021-07-09,0,0,0,0,0,3
stale_5d,2021-07-08,2021-07-09,0,0,0,0,0,3
real,2021-07-09,2021-07-12,0,0,0,0,0,3
inverted,2021-07-09,2021-07-12,0,0,0,0,0,3
random_pairs,2021-07-09,2021-07-12,0,0,0,0,0,3
stale_5d,2021-07-09,2021-07-12,0,0,0,0,0,3
real,2021-07-12,2021-07-13,0,0,0,0,0,3
inverted,2021-07-12,2021-07-13,0,0,0,0,0,3
random_pairs,2021-07-12,2021-07-13,0,0,0,0,0,3
stale_5d,2021-07-12,2021-07-13,0,0,0,0,0,3
real,2021-07-13,2021-07-14,0,0,0,0,0,3
inverted,2021-07-13,2021-07-14,0,0,0,0,0,3
random_pairs,2021-07-13,2021-07-14,0,0,0,0,0,3
stale_5d,2021-07-13,2021-07-14,0,0,0,0,0,3
real,2021-07-14,2021-07-15,0,0,0,0,0,3
inverted,2021-07-14,2021-07-15,0,0,0,0,0,3
random_pairs,2021-07-14,2021-07-15,0,0,0,0,0,3
stale_5d,2021-07-14,2021-07-15,0,0,0,0,0,3
real,2021-07-15,2021-07-16,0,0,0,0,0,3
inverted,2021-07-15,2021-07-16,0,0,0,0,0,3
random_pairs,2021-07-15,2021-07-16,0,0,0,0,0,3
stale_5d,2021-07-15,2021-07-16,0,0,0,0,0,3
real,2021-07-16,2021-07-19,0,0,0,0,0,3
inverted,2021-07-16,2021-07-19,0,0,0,0,0,3
random_pairs,2021-07-16,2021-07-19,0,0,0,0,0,3
stale_5d,2021-07-16,2021-07-19,0,0,0,0,0,3
real,2021-07-19,2021-07-20,0,0,0,0,0,3
inverted,2021-07-19,2021-07-20,0,0,0,0,0,3
random_pairs,2021-07-19,2021-07-20,0,0,0,0,0,3
stale_5d,2021-07-19,2021-07-20,0,0,0,0,0,3
real,2021-07-20,2021-07-21,0,0,0,0,0,3
inverted,2021-07-20,2021-07-21,0,0,0,0,0,3
random_pairs,2021-07-20,2021-07-21,0,0,0,0,0,3
stale_5d,2021-07-20,2021-07-21,0,0,0,0,0,3
real,2021-07-21,2021-07-22,0,0,0,0,0,3
inverted,2021-07-21,2021-07-22,0,0,0,0,0,3
random_pairs,2021-07-21,2021-07-22,0,0,0,0,0,3
stale_5d,2021-07-21,2021-07-22,0,0,0,0,0,3
real,2021-07-22,2021-07-23,0,0,0,0,0,3
inverted,2021-07-22,2021-07-23,0,0,0,0,0,3
random_pairs,2021-07-22,2021-07-23,0,0,0,0,0,3
stale_5d,2021-07-22,2021-07-23,0,0,0,0,0,3
real,2021-07-23,2021-07-26,0,0,0,0,0,3
inverted,2021-07-23,2021-07-26,0,0,0,0,0,3
random_pairs,2021-07-23,2021-07-26,0,0,0,0,0,3
stale_5d,2021-07-23,2021-07-26,0,0,0,0,0,3
real,2021-07-26,2021-07-27,0,0,0,0,0,3
inverted,2021-07-26,2021-07-27,0,0,0,0,0,3
random_pairs,2021-07-26,2021-07-27,0,0,0,0,0,3
stale_5d,2021-07-26,2021-07-27,0,0,0,0,0,3
real,2021-07-27,2021-07-28,0,0,0,0,0,3
inverted,2021-07-27,2021-07-28,0,0,0,0,0,3
random_pairs,2021-07-27,2021-07-28,0.00013021758375,1,0.5,1,1,3
stale_5d,2021-07-27,2021-07-28,0,0,0,0,0,3
real,2021-07-28,2021-07-29,0,0,0,0,0,3
inverted,2021-07-28,2021-07-29,0,0,0,0,0,3
random_pairs,2021-07-28,2021-07-29,-0.000326337820928,0,0.5,1,1,3
stale_5d,2021-07-28,2021-07-29,0,0,0,0,0,3
real,2021-07-29,2021-07-30,0,0,0,0,0,3
inverted,2021-07-29,2021-07-30,0,0,0,0,0,3
random_pairs,2021-07-29,2021-07-30,-0.00306022025477,0,0.5,1,1,3
stale_5d,2021-07-29,2021-07-30,0,0,0,0,0,3
real,2021-07-30,2021-08-02,0,0,0,0,0,3
inverted,2021-07-30,2021-08-02,0,0,0,0,0,3
random_pairs,2021-07-30,2021-08-02,-0.000639890253838,0,0.5,1,1,3
stale_5d,2021-07-30,2021-08-02,0,0,0,0,0,3
real,2021-08-02,2021-08-03,0,0,0,0,0,3
inverted,2021-08-02,2021-08-03,0,0,0,0,0,3
random_pairs,2021-08-02,2021-08-03,0,1,0,0,0,3
stale_5d,2021-08-02,2021-08-03,0,0,0,0,0,3
real,2021-08-03,2021-08-04,0,0,0,0,0,3
inverted,2021-08-03,2021-08-04,0,0,0,0,0,3
random_pairs,2021-08-03,2021-08-04,0,0,0,0,0,3
stale_5d,2021-08-03,2021-08-04,0,0,0,0,0,3
real,2021-08-04,2021-08-05,0,0,0,0,0,3
inverted,2021-08-04,2021-08-05,0,0,0,0,0,3
random_pairs,2021-08-04,2021-08-05,0,0,0,0,0,3
stale_5d,2021-08-04,2021-08-05,0,0,0,0,0,3
real,2021-08-05,2021-08-06,0,0,0,0,0,3
inverted,2021-08-05,2021-08-06,0,0,0,0,0,3
random_pairs,2021-08-05,2021-08-06,0,0,0,0,0,3
stale_5d,2021-08-05,2021-08-06,0,0,0,0,0,3
real,2021-08-06,2021-08-09,0,0,0,0,0,3
inverted,2021-08-06,2021-08-09,0,0,0,0,0,3
random_pairs,2021-08-06,2021-08-09,0,0,0,0,0,3
stale_5d,2021-08-06,2021-08-09,0,0,0,0,0,3
real,2021-08-09,2021-08-10,0,0,0,0,0,3
inverted,2021-08-09,2021-08-10,0,0,0,0,0,3
random_pairs,2021-08-09,2021-08-10,0,0,0,0,0,3
stale_5d,2021-08-09,2021-08-10,0,0,0,0,0,3
real,2021-08-10,2021-08-11,0,0,0,0,0,3
inverted,2021-08-10,2021-08-11,0,0,0,0,0,3
random_pairs,2021-08-10,2021-08-11,0,0,0,0,0,3
stale_5d,2021-08-10,2021-08-11,0,0,0,0,0,3
real,2021-08-11,2021-08-12,0,0,0,0,0,3
inverted,2021-08-11,2021-08-12,0,0,0,0,0,3
random_pairs,2021-08-11,2021-08-12,0,0,0,0,0,3
