candidate,first_hash,second_hash,deterministic
xlk_blend::drawdown_recovery__top1__equal::75,06eed53a1ae37d7faf61f4977b2cd1cd47a5fe962ad74588825335fecb625f09,06eed53a1ae37d7faf61f4977b2cd1cd47a5fe962ad74588825335fecb625f09,True
ceiling_blend::drawdown_recovery__top1__equal::75,241ea58342619fa0c21a021088bbe43f89bab5bedbcd1b121f3a1ebce2a89d67,241ea58342619fa0c21a021088bbe43f89bab5bedbcd1b121f3a1ebce2a89d67,True
regime::tech_leadership::drawdown_recovery__top1__equal,3f476481af259edc2e8ac3870146c4e3110a06b8fc678bb0d6b4bd9c015d4da0,3f476481af259edc2e8ac3870146c4e3110a06b8fc678bb0d6b4bd9c015d4da0,True
regime::broad_risk_on::drawdown_recovery__top1__equal,a517a66f77c21709bd05f1c63a0126475b27bba2915cd5341399bfca01ed3247,a517a66f77c21709bd05f1c63a0126475b27bba2915cd5341399bfca01ed3247,True
regime::high_dispersion::drawdown_recovery__top1__equal,72422cb201dc4625d721fbe0b642a55bd877f7f9e301ee28603d40733ff9e5c1,72422cb201dc4625d721fbe0b642a55bd877f7f9e301ee28603d40733ff9e5c1,True
regime::low_volatility_risk_on::drawdown_recovery__top1__equal,9f8c23ef59ff9e05ae61fe10af86264c295b33b621599c47c9dc3592292b0ca8,9f8c23ef59ff9e05ae61fe10af86264c295b33b621599c47c9dc3592292b0ca8,True
standalone::drawdown_recovery__top1__score_invvol,8faffe838c7c4e357163035f092ea9f907ec58ad2b17be7fe047a5d1c1297637,8faffe838c7c4e357163035f092ea9f907ec58ad2b17be7fe047a5d1c1297637,True
xlk_blend::drawdown_recovery__top1__score_invvol::25,37d06616afa35ba3a5427f238854bda06d2e987f67c2d9813427751a196e1dd6,37d06616afa35ba3a5427f238854bda06d2e987f67c2d9813427751a196e1dd6,True
ceiling_blend::drawdown_recovery__top1__score_invvol::25,1e117d0de0c32d50aa5fe047e4cdb7aac0a07408a5dadb64b4e4163edde8c087,1e117d0de0c32d50aa5fe047e4cdb7aac0a07408a5dadb64b4e4163edde8c087,True
xlk_blend::drawdown_recovery__top1__score_invvol::50,fedb09d170e09959475b0ff47701b4f099bb4f29084dbabb6062304ae6c86e1e,fedb09d170e09959475b0ff47701b4f099bb4f29084dbabb6062304ae6c86e1e,True
ceiling_blend::drawdown_recovery__top1__score_invvol::50,6326201b0e27768706efeea131127a74b7114a721756fa9d6a6ce06db3eaf2ff,6326201b0e27768706efeea131127a74b7114a721756fa9d6a6ce06db3eaf2ff,True
xlk_blend::drawdown_recovery__top1__score_invvol::75,06eed53a1ae37d7faf61f4977b2cd1cd47a5fe962ad74588825335fecb625f09,06eed53a1ae37d7faf61f4977b2cd1cd47a5fe962ad74588825335fecb625f09,True
ceiling_blend::drawdown_recovery__top1__score_invvol::75,241ea58342619fa0c21a021088bbe43f89bab5bedbcd1b121f3a1ebce2a89d67,241ea58342619fa0c21a021088bbe43f89bab5bedbcd1b121f3a1ebce2a89d67,True
regime::tech_leadership::drawdown_recovery__top1__score_invvol,3f476481af259edc2e8ac3870146c4e3110a06b8fc678bb0d6b4bd9c015d4da0,3f476481af259edc2e8ac3870146c4e3110a06b8fc678bb0d6b4bd9c015d4da0,True
regime::broad_risk_on::drawdown_recovery__top1__score_invvol,a517a66f77c21709bd05f1c63a0126475b27bba2915cd5341399bfca01ed3247,a517a66f77c21709bd05f1c63a0126475b27bba2915cd5341399bfca01ed3247,True
regime::high_dispersion::drawdown_recovery__top1__score_invvol,72422cb201dc4625d721fbe0b642a55bd877f7f9e301ee28603d40733ff9e5c1,72422cb201dc4625d721fbe0b642a55bd877f7f9e301ee28603d40733ff9e5c1,True
regime::low_volatility_risk_on::drawdown_recovery__top1__score_invvol,9f8c23ef59ff9e05ae61fe10af86264c295b33b621599c47c9dc3592292b0ca8,9f8c23ef59ff9e05ae61fe10af86264c295b33b621599c47c9dc3592292b0ca8,True
standalone::drawdown_recovery__top2__equal,cb606cb9cc75a328fc858957308d5d8ddebe4a9d71ab374b9ea1844ec52c03aa,cb606cb9cc75a328fc858957308d5d8ddebe4a9d71ab374b9ea1844ec52c03aa,True
xlk_blend::drawdown_recovery__top2__equal::25,e48fe2cb38501d652ca3df65cfc5af66ec7cc018ac3655784dc6298c869aebdd,e48fe2cb38501d652ca3df65cfc5af66ec7cc018ac3655784dc6298c869aebdd,True
ceiling_blend::drawdown_recovery__top2__equal::25,40ac228cf6f8f8dff9fe6c32e86e6c2d76a73e1c03ed1ab694534c97c89aaf0b,40ac228cf6f8f8dff9fe6c32e86e6c2d76a73e1c03ed1ab694534c97c89aaf0b,True
xlk_blend::drawdown_recovery__top2__equal::50,d804a94e31c94eaae07583222ea926948763d9974e259911994133831956c4de,d804a94e31c94eaae07583222ea926948763d9974e259911994133831956c4de,True
ceiling_blend::drawdown_recovery__top2__equal::50,59ca7ec47c8665a5dbcdf079c8e47ebebed8544abe2cb3cb407f0123f9f372f3,59ca7ec47c8665a5dbcdf079c8e47ebebed8544abe2cb3cb407f0123f9f372f3,True
xlk_blend::drawdown_recovery__top2__equal::75,394ba2ebd9d8dedc9efceb89a44db3c9659a8442c762497dd39087b909e47a30,394ba2ebd9d8dedc9efceb89a44db3c9659a8442c762497dd39087b909e47a30,True
ceiling_blend::drawdown_recovery__top2__equal::75,f3e586e367e5d70dbeedb2add8e021647915de12f2b91543e429d39d08d8baf7,f3e586e367e5d70dbeedb2add8e021647915de12f2b91543e429d39d08d8baf7,True
regime::tech_leadership::drawdown_recovery__top2__equal,38784629f9e82fa66e2b7b0bc4d9a1158df1da5ade105b63e84347a0990c117b,38784629f9e82fa66e2b7b0bc4d9a1158df1da5ade105b63e84347a0990c117b,True
regime::broad_risk_on::drawdown_recovery__top2__equal,1ad1874898428b07d9e2703970194412fd0350a5bdc138b89e6b5f02c70625b3,1ad1874898428b07d9e2703970194412fd0350a5bdc138b89e6b5f02c70625b3,True
regime::high_dispersion::drawdown_recovery__top2__equal,5df702c62bd6269a61b8effccedb27db7ffaace4ec310f11ee6b71b1c6525f8a,5df702c62bd6269a61b8effccedb27db7ffaace4ec310f11ee6b71b1c6525f8a,True
regime::low_volatility_risk_on::drawdown_recovery__top2__equal,f88a02de332aeb45e982e4576c93d31f83789193186c636b47d87583456587d3,f88a02de332aeb45e982e4576c93d31f83789193186c636b47d87583456587d3,True
standalone::drawdown_recovery__top2__score_invvol,d2d3eaa1c094949879e47e30c8118d53c9ff7e79e010ec9b5ed04a98fe5740af,d2d3eaa1c094949879e47e30c8118d53c9ff7e79e010ec9b5ed04a98fe5740af,True
xlk_blend::drawdown_recovery__top2__score_invvol::25,1ea89705707827c86523e616e4f32a0090e2822821d982cf1f66cb58ad6eb84f,1ea89705707827c86523e616e4f32a0090e2822821d982cf1f66cb58ad6eb84f,True
ceiling_blend::drawdown_recovery__top2__score_invvol::25,544cea46d144f297451804ecb514d0c2670d1babd60c8e43a76052d8a3650eda,544cea46d144f297451804ecb514d0c2670d1babd60c8e43a76052d8a3650eda,True
xlk_blend::drawdown_recovery__top2__score_invvol::50,ab851cb40ca61036d82d74854652a08a07b5f8c72f9ce44ed18982951da4d117,ab851cb40ca61036d82d74854652a08a07b5f8c72f9ce44ed18982951da4d117,True
ceiling_blend::drawdown_recovery__top2__score_invvol::50,2bc5cb0603a01f15f3dba9a506578d672b2990136c0e4dc9fb311e19c2b541f3,2bc5cb0603a01f15f3dba9a506578d672b2990136c0e4dc9fb311e19c2b541f3,True
xlk_blend::drawdown_recovery__top2__score_invvol::75,02d16b9d0cd8523fe2cc18bde2ab08b168a8fc58aff9440e0e08778815780272,02d16b9d0cd8523fe2cc18bde2ab08b168a8fc58aff9440e0e08778815780272,True
ceiling_blend::drawdown_recovery__top2__score_invvol::75,24ab0e38aeded27b42a75d15f0a548ed1ad40ece614394710571571c83ef34ec,24ab0e38aeded27b42a75d15f0a548ed1ad40ece614394710571571c83ef34ec,True
regime::tech_leadership::drawdown_recovery__top2__score_invvol,42f423f6ae20e1e5242dbb8ed4a8e9ee380491527edef2aca6f679a740404490,42f423f6ae20e1e5242dbb8ed4a8e9ee380491527edef2aca6f679a740404490,True
regime::broad_risk_on::drawdown_recovery__top2__score_invvol,2d374e1c691442d930fee8fcc05ae366899b4b37330e8f94f289fea27905def3,2d374e1c691442d930fee8fcc05ae366899b4b37330e8f94f289fea27905def3,True
regime::high_dispersion::drawdown_recovery__top2__score_invvol,00a168ad4276b8756d3e8c283c05d716b76e617f19df2cc34ebbafa270708276,00a168ad4276b8756d3e8c283c05d716b76e617f19df2cc34ebbafa270708276,True
regime::low_volatility_risk_on::drawdown_recovery__top2__score_invvol,b56353d1d5f47c27566e904b5b38da516d65aa4b6716713e0bde8bb501e566a7,b56353d1d5f47c27566e904b5b38da516d65aa4b6716713e0bde8bb501e566a7,True
standalone::drawdown_recovery__top3__equal,adf3aea8627f54d815635ed3b5c23a6e1e7892e36a78326da7cb6d80c01725c7,adf3aea8627f54d815635ed3b5c23a6e1e7892e36a78326da7cb6d80c01725c7,True
xlk_blend::drawdown_recovery__top3__equal::25,6d5fe6259180c1b7175e007845a0270a3afeb2040d043ec5fe284585689d448f,6d5fe6259180c1b7175e007845a0270a3afeb2040d043ec5fe284585689d448f,True
ceiling_blend::drawdown_recovery__top3__equal::25,df2233ea47c97f0a60d3727b62599850db8dead4e48136a460d3dd2c8b400bbb,df2233ea47c97f0a60d3727b62599850db8dead4e48136a460d3dd2c8b400bbb,True
xlk_blend::drawdown_recovery__top3__equal::50,f7ef71b4f14c0bb398df69c1776a2ee0a6eb6465a3b345afc65f42868f078bd2,f7ef71b4f14c0bb398df69c1776a2ee0a6eb6465a3b345afc65f42868f078bd2,True
ceiling_blend::drawdown_recovery__top3__equal::50,5fd2f7ba64bd39484ea24273951b1ceb4c4debf4e158a063792543a5f97f54e3,5fd2f7ba64bd39484ea24273951b1ceb4c4debf4e158a063792543a5f97f54e3,True
xlk_blend::drawdown_recovery__top3__equal::75,cb747b8639ad609a0570f6d0cc0e8f1ade43bb8abe93e8da4961f3274dc37a0b,cb747b8639ad609a0570f6d0cc0e8f1ade43bb8abe93e8da4961f3274dc37a0b,True
ceiling_blend::drawdown_recovery__top3__equal::75,4e6cc3e8ed0d77d634565648671d1e50cadd62a68b78cf1ab90061550e4f7c09,4e6cc3e8ed0d77d634565648671d1e50cadd62a68b78cf1ab90061550e4f7c09,True
regime::tech_leadership::drawdown_recovery__top3__equal,3bb199c120a55121d70e46583d7fc8791ecb407b7b83cb6b2dc3cb71a33e8187,3bb199c120a55121d70e46583d7fc8791ecb407b7b83cb6b2dc3cb71a33e8187,True
regime::broad_risk_on::drawdown_recovery__top3__equal,700aa80af1e7670eeca8eb5b1c8631166035a8b1640160493f72ca6d74f83616,700aa80af1e7670eeca8eb5b1c8631166035a8b1640160493f72ca6d74f83616,True
regime::high_dispersion::drawdown_recovery__top3__equal,86ade7318e7108cd415ff32d5be8fc0487ec20d5624e1c9039841e313f697772,86ade7318e7108cd415ff32d5be8fc0487ec20d5624e1c9039841e313f697772,True
regime::low_volatility_risk_on::drawdown_recovery__top3__equal,78573fccb144b697dbb48a64c23a67feb9f95bfbf6a366086ab329b0d3881d6b,78573fccb144b697dbb48a64c23a67feb9f95bfbf6a366086ab329b0d3881d6b,True
standalone::drawdown_recovery__top3__score_invvol,db873fa74c2abf6f0efe3a0882b91892e984b8dbcc01114bfa18d7fb599f1603,db873fa74c2abf6f0efe3a0882b91892e984b8dbcc01114bfa18d7fb599f1603,True
xlk_blend::drawdown_recovery__top3__score_invvol::25,b18c48b156e5d030cc94f01133f15a66a8f3bb5f2eec1c1f9c3ee80314af7fb5,b18c48b156e5d030cc94f01133f15a66a8f3bb5f2eec1c1f9c3ee80314af7fb5,True
ceiling_blend::drawdown_recovery__top3__score_invvol::25,5e6c94b44f747493d3ee55f444f432e8ee443740845470b12f56b44b7631f99a,5e6c94b44f747493d3ee55f444f432e8ee443740845470b12f56b44b7631f99a,True
xlk_blend::drawdown_recovery__top3__score_invvol::50,cb4bad24639f315257fd18cd1097c6e7cdfcf84e65ac85f53b65a3b6765a91cc,cb4bad24639f315257fd18cd1097c6e7cdfcf84e65ac85f53b65a3b6765a91cc,True
ceiling_blend::drawdown_recovery__top3__score_invvol::50,1627ca7a35d2cc9d070a5ca6d04367618700ae11016d6ae78ee8004890d3fe8b,1627ca7a35d2cc9d070a5ca6d04367618700ae11016d6ae78ee8004890d3fe8b,True
xlk_blend::drawdown_recovery__top3__score_invvol::75,06b9e4b3cb91c86e7c3142350df688b2f1154daa1f76a6441a8df1085d56a7fd,06b9e4b3cb91c86e7c3142350df688b2f1154daa1f76a6441a8df1085d56a7fd,True
ceiling_blend::drawdown_recovery__top3__score_invvol::75,31a25a01c7a39f58c80eaf044df3fdf9350687c4119ecba027263bac44c0c2c4,31a25a01c7a39f58c80eaf044df3fdf9350687c4119ecba027263bac44c0c2c4,True
regime::tech_leadership::drawdown_recovery__top3__score_invvol,01e87939532c6614ae68a75c2ba8b964f8fa3a9aea20118e26a7e55ab78067da,01e87939532c6614ae68a75c2ba8b964f8fa3a9aea20118e26a7e55ab78067da,True
regime::broad_risk_on::drawdown_recovery__top3__score_invvol,f23967be57cc97a3918037be290c930173c527f3241abc556d15e72aa3b4b5d6,f23967be57cc97a3918037be290c930173c527f3241abc556d15e72aa3b4b5d6,True
regime::high_dispersion::drawdown_recovery__top3__score_invvol,d2ced76ddbce23834963e2a6263c372c1a0e9d95b4712ebedc638c47850cb368,d2ced76ddbce23834963e2a6263c372c1a0e9d95b4712ebedc638c47850cb368,True
regime::low_volatility_risk_on::drawdown_recovery__top3__score_invvol,0ef5f6643e6a5b823863f46edb98068ae22ee43815de796542adf4bbb9d87e04,0ef5f6643e6a5b823863f46edb98068ae22ee43815de796542adf4bbb9d87e04,True
standalone::rank_consensus__top1__equal,f586d6a73b56d64d9540cbf69cf6d3081ae4aadd6f4924133194e46b5fcd845f,f586d6a73b56d64d9540cbf69cf6d3081ae4aadd6f4924133194e46b5fcd845f,True
xlk_blend::rank_consensus__top1__equal::25,b9909620d4835db9ac5fc3640afe4c4af9c3fcd98f0d3ea0683506b023c99e07,b9909620d4835db9ac5fc3640afe4c4af9c3fcd98f0d3ea0683506b023c99e07,True
ceiling_blend::rank_consensus__top1__equal::25,feab1dcb968df8c6dd519d5929ae51292c19c0f7947f3f817fbf4887466018b5,feab1dcb968df8c6dd519d5929ae51292c19c0f7947f3f817fbf4887466018b5,True
xlk_blend::rank_consensus__top1__equal::50,66a3dd3dd547c4246d8088776d0535e2eb44b11fd689d870f81184ba8524f890,66a3dd3dd547c4246d8088776d0535e2eb44b11fd689d870f81184ba8524f890,True
ceiling_blend::rank_consensus__top1__equal::50,b588456a66a018be863429021701c3a03c64b92b2618488918d09ef365979a98,b588456a66a018be863429021701c3a03c64b92b2618488918d09ef365979a98,True
xlk_blend::rank_consensus__top1__equal::75,ed1f6da1c6303b7809c1f25ce1cfa470636a3f2c010e721aa996d1c30b7ac4f3,ed1f6da1c6303b7809c1f25ce1cfa470636a3f2c010e721aa996d1c30b7ac4f3,True
ceiling_blend::rank_consensus__top1__equal::75,8e421e60d8691c2e11390cae7d8c10ed16c974dd778e50c6d013b0c9f4e0410b,8e421e60d8691c2e11390cae7d8c10ed16c974dd778e50c6d013b0c9f4e0410b,True
regime::tech_leadership::rank_consensus__top1__equal,3efc33aaf0d7b0a550441e9e9839f8e5fb9183a18ef6bae5f8ba09d79403f9cf,3efc33aaf0d7b0a550441e9e9839f8e5fb9183a18ef6bae5f8ba09d79403f9cf,True
regime::broad_risk_on::rank_consensus__top1__equal,ccbc245fcfac94b10ab4cda40d7a66f725fc8500b4d065fd3281c4a4b463d9e3,ccbc245fcfac94b10ab4cda40d7a66f725fc8500b4d065fd3281c4a4b463d9e3,True
regime::high_dispersion::rank_consensus__top1__equal,84d8096d3628c7ede9524781bcf15c0d9734bf7c4926fb0c318c24431b7ae223,84d8096d3628c7ede9524781bcf15c0d9734bf7c4926fb0c318c24431b7ae223,True
regime::low_volatility_risk_on::rank_consensus__top1__equal,ddcd21a1ee09c760721180d4addd8d62246b667774e902906c7384ea50cdf685,ddcd21a1ee09c760721180d4addd8d62246b667774e902906c7384ea50cdf685,True
standalone::rank_consensus__top1__score_invvol,f586d6a73b56d64d9540cbf69cf6d3081ae4aadd6f4924133194e46b5fcd845f,f586d6a73b56d64d9540cbf69cf6d3081ae4aadd6f4924133194e46b5fcd845f,True
xlk_blend::rank_consensus__top1__score_invvol::25,b9909620d4835db9ac5fc3640afe4c4af9c3fcd98f0d3ea0683506b023c99e07,b9909620d4835db9ac5fc3640afe4c4af9c3fcd98f0d3ea0683506b023c99e07,True
ceiling_blend::rank_consensus__top1__score_invvol::25,feab1dcb968df8c6dd519d5929ae51292c19c0f7947f3f817fbf4887466018b5,feab1dcb968df8c6dd519d5929ae51292c19c0f7947f3f817fbf4887466018b5,True
xlk_blend::rank_consensus__top1__score_invvol::50,66a3dd3dd547c4246d8088776d0535e2eb44b11fd689d870f81184ba8524f890,66a3dd3dd547c4246d8088776d0535e2eb44b11fd689d870f81184ba8524f890,True
ceiling_blend::rank_consensus__top1__score_invvol::50,b588456a66a018be863429021701c3a03c64b92b2618488918d09ef365979a98,b588456a66a018be863429021701c3a03c64b92b2618488918d09ef365979a98,True
xlk_blend::rank_consensus__top1__score_invvol::75,ed1f6da1c6303b7809c1f25ce1cfa470636a3f2c010e721aa996d1c30b7ac4f3,ed1f6da1c6303b7809c1f25ce1cfa470636a3f2c010e721aa996d1c30b7ac4f3,True
ceiling_blend::rank_consensus__top1__score_invvol::75,8e421e60d8691c2e11390cae7d8c10ed16c974dd778e50c6d013b0c9f4e0410b,8e421e60d8691c2e11390cae7d8c10ed16c974dd778e50c6d013b0c9f4e0410b,True
regime::tech_leadership::rank_consensus__top1__score_invvol,3efc33aaf0d7b0a550441e9e9839f8e5fb9183a18ef6bae5f8ba09d79403f9cf,3efc33aaf0d7b0a550441e9e9839f8e5fb9183a18ef6bae5f8ba09d79403f9cf,True
regime::broad_risk_on::rank_consensus__top1__score_invvol,ccbc245fcfac94b10ab4cda40d7a66f725fc8500b4d065fd3281c4a4b463d9e3,ccbc245fcfac94b10ab4cda40d7a66f725fc8500b4d065fd3281c4a4b463d9e3,True
regime::high_dispersion::rank_consensus__top1__score_invvol,84d8096d3628c7ede9524781bcf15c0d9734bf7c4926fb0c318c24431b7ae223,84d8096d3628c7ede9524781bcf15c0d9734bf7c4926fb0c318c24431b7ae223,True
regime::low_volatility_risk_on::rank_consensus__top1__score_invvol,ddcd21a1ee09c760721180d4addd8d62246b667774e902906c7384ea50cdf685,ddcd21a1ee09c760721180d4addd8d62246b667774e902906c7384ea50cdf685,True
standalone::rank_consensus__top2__equal,ffb806ddb874b42cd89fde4861653db558c5369edc21114ec9b7bb673ba2ec25,ffb806ddb874b42cd89fde4861653db558c5369edc21114ec9b7bb673ba2ec25,True
xlk_blend::rank_consensus__top2__equal::25,f406c4eb3e29ad4d264a075e3d1a19441dbb9c8962a8c1172348b79091dc43d2,f406c4eb3e29ad4d264a075e3d1a19441dbb9c8962a8c1172348b79091dc43d2,True
ceiling_blend::rank_consensus__top2__equal::25,d04f195bde06df45034ff9abe3059c469df679983e7d2cbfca8c944949f76c69,d04f195bde06df45034ff9abe3059c469df679983e7d2cbfca8c944949f76c69,True
xlk_blend::rank_consensus__top2__equal::50,e33148ef4dd087194f3d1f1ac989e303c43342edb372b7084befd20dac49b628,e33148ef4dd087194f3d1f1ac989e303c43342edb372b7084befd20dac49b628,True
ceiling_blend::rank_consensus__top2__equal::50,afaf4de3336c1b918d397ed302466da018d5edb451d05d2334ec7dc37d5169e5,afaf4de3336c1b918d397ed302466da018d5edb451d05d2334ec7dc37d5169e5,True
xlk_blend::rank_consensus__top2__equal::75,6bbb58cfff61ec5db8e1677e1143a44c7de9865848f72f73ed2ed3c83516f5fb,6bbb58cfff61ec5db8e1677e1143a44c7de9865848f72f73ed2ed3c83516f5fb,True
ceiling_blend::rank_consensus__top2__equal::75,33416d5d5c19c4c472c9e9afee13c0a4be1aa9a88c8a3d8ea90350d9971a770c,33416d5d5c19c4c472c9e9afee13c0a4be1aa9a88c8a3d8ea90350d9971a770c,True
regime::tech_leadership::rank_consensus__top2__equal,df1019cd76d20b9e9ed4657c34a7ceb8f1c0eebbcb3c31bd465ff58920fdb796,df1019cd76d20b9e9ed4657c34a7ceb8f1c0eebbcb3c31bd465ff58920fdb796,True
regime::broad_risk_on::rank_consensus__top2__equal,0345a5295ba7a7f78f4a50f04d62c9b09a746a8a4c09c126857ab9a597c59b1b,0345a5295ba7a7f78f4a50f04d62c9b09a746a8a4c09c126857ab9a597c59b1b,True
regime::high_dispersion::rank_consensus__top2__equal,b2acaf52ef4c288cea8f42ceb3aee56c789a9caebee2efb9be93ea9caa63dec2,b2acaf52ef4c288cea8f42ceb3aee56c789a9caebee2efb9be93ea9caa63dec2,True
regime::low_volatility_risk_on::rank_consensus__top2__equal,f6d50b191b938d961185df90e20a20c98a9b4951fd33d640c4e8e17d4982e90e,f6d50b191b938d961185df90e20a20c98a9b4951fd33d640c4e8e17d4982e90e,True
standalone::rank_consensus__top2__score_invvol,cd6959cc4dfb619527bff129896d39b191e316eb9997a34563b8294c49cdea29,cd6959cc4dfb619527bff129896d39b191e316eb9997a34563b8294c49cdea29,True
xlk_blend::rank_consensus__top2__score_invvol::25,9e77cb8eae5745d4426f13d2c8be68fb17a7e0ace09fca3b5ed925616591251f,9e77cb8eae5745d4426f13d2c8be68fb17a7e0ace09fca3b5ed925616591251f,True
ceiling_blend::rank_consensus__top2__score_invvol::25,2880ff2d0a5bc55a6f0a317401800c0640db2ea1970289e53230585cc8df0eca,2880ff2d0a5bc55a6f0a317401800c0640db2ea1970289e53230585cc8df0eca,True
xlk_blend::rank_consensus__top2__score_invvol::50,e558584749e5ad890aa346c6b0e8d57bf2205941fef7fcabfb945057e80eeeec,e558584749e5ad890aa346c6b0e8d57bf2205941fef7fcabfb945057e80eeeec,True
ceiling_blend::rank_consensus__top2__score_invvol::50,827ae762a1d182ba7dbf585cf200316c0b223a0e12a00daff9d5d364001fe197,827ae762a1d182ba7dbf585cf200316c0b223a0e12a00daff9d5d364001fe197,True
xlk_blend::rank_consensus__top2__score_invvol::75,9b36a7c5144c2200d18a5bb5b391b9037820dc1ce8cb301517a052839d587e35,9b36a7c5144c2200d18a5bb5b391b9037820dc1ce8cb301517a052839d587e35,True
ceiling_blend::rank_consensus__top2__score_invvol::75,c3b45c0a3b330a2c39edf617c9fdadec3f6e8c1c68526d2483d4cb96821b275b,c3b45c0a3b330a2c39edf617c9fdadec3f6e8c1c68526d2483d4cb96821b275b,True
regime::tech_leadership::rank_consensus__top2__score_invvol,a089d6eab37a5cb3ad7a6e83e0c74c8e51d6e0c20d93d09b88cfc9e60c572ad8,a089d6eab37a5cb3ad7a6e83e0c74c8e51d6e0c20d93d09b88cfc9e60c572ad8,True
regime::broad_risk_on::rank_consensus__top2__score_invvol,ea54271a2e2f80d5e9313265415f839d5e0727c7c573921768667f4fa61cd983,ea54271a2e2f80d5e9313265415f839d5e0727c7c573921768667f4fa61cd983,True
regime::high_dispersion::rank_consensus__top2__score_invvol,8d426db5dc698165a31ec2257eb23313d20c2a239d885fef0b7ac7fa5135218c,8d426db5dc698165a31ec2257eb23313d20c2a239d885fef0b7ac7fa5135218c,True
regime::low_volatility_risk_on::rank_consensus__top2__score_invvol,a923fa85022ccd152e453512fd6cf5c94ea2700abf07a1d157647a5c889522b9,a923fa85022ccd152e453512fd6cf5c94ea2700abf07a1d157647a5c889522b9,True
standalone::rank_consensus__top3__equal,4c1d46c7e44ec59f077687d36230523dad2bc70b1a77905b76dbbd570a9ff3dd,4c1d46c7e44ec59f077687d36230523dad2bc70b1a77905b76dbbd570a9ff3dd,True
xlk_blend::rank_consensus__top3__equal::25,3df2bd60884c2aa6ac3bf089c72ae840ae620df89ff17668f2ed1d74510ad92b,3df2bd60884c2aa6ac3bf089c72ae840ae620df89ff17668f2ed1d74510ad92b,True
ceiling_blend::rank_consensus__top3__equal::25,5a453fcb28861d5074de97fd0bd273ec3054b160585c251912fcb17eb018e292,5a453fcb28861d5074de97fd0bd273ec3054b160585c251912fcb17eb018e292,True
xlk_blend::rank_consensus__top3__equal::50,1bf509381cb45aa8a4fe1f360cfcc9ec1b39fa668f225d436ecb3560b5da3def,1bf509381cb45aa8a4fe1f360cfcc9ec1b39fa668f225d436ecb3560b5da3def,True
ceiling_blend::rank_consensus__top3__equal::50,1b9cddce4cd926de7dcb346ff42cae1293b431792eefcc2e60578451a0c00e59,1b9cddce4cd926de7dcb346ff42cae1293b431792eefcc2e60578451a0c00e59,True
xlk_blend::rank_consensus__top3__equal::75,9c691484989a8f28f39f5d31e7758d0cce28fad98ce8e99df453a6e5f0f83127,9c691484989a8f28f39f5d31e7758d0cce28fad98ce8e99df453a6e5f0f83127,True
ceiling_blend::rank_consensus__top3__equal::75,ec8c35e9ccc6d2673351aebec1416af41704c51e4af57e44693cd50b6a8b000c,ec8c35e9ccc6d2673351aebec1416af41704c51e4af57e44693cd50b6a8b000c,True
regime::tech_leadership::rank_consensus__top3__equal,d4ea33aa4819167c3c08cd3965a8d3c56fd3ab78402614a2eaeb6b9a2bbcdb50,d4ea33aa4819167c3c08cd3965a8d3c56fd3ab78402614a2eaeb6b9a2bbcdb50,True
regime::broad_risk_on::rank_consensus__top3__equal,99e5cd6f45e5335927a7eef5f667c847e13f5f083e568d1a1b585d9cad842f13,99e5cd6f45e5335927a7eef5f667c847e13f5f083e568d1a1b585d9cad842f13,True
regime::high_dispersion::rank_consensus__top3__equal,220aec046805eecb790f9fadd65fd20bbd10815278b319dcec8a98236f37cd88,220aec046805eecb790f9fadd65fd20bbd10815278b319dcec8a98236f37cd88,True
regime::low_volatility_risk_on::rank_consensus__top3__equal,465824cffbbc6d802b637b755fc127887850a74138fa84b729aabbe460ce24cc,465824cffbbc6d802b637b755fc127887850a74138fa84b729aabbe460ce24cc,True
standalone::rank_consensus__top3__score_invvol,d381cac3bf1de9e75345170a5524f358a55258c27557e880dfe953112f1b8dc7,d381cac3bf1de9e75345170a5524f358a55258c27557e880dfe953112f1b8dc7,True
xlk_blend::rank_consensus__top3__score_invvol::25,eecf70fe7d1543fba77f8f8a349ef29d34fe4a0922617b78f6857020e816304c,eecf70fe7d1543fba77f8f8a349ef29d34fe4a0922617b78f6857020e816304c,True
ceiling_blend::rank_consensus__top3__score_invvol::25,28cca3ae5e665128f8d8fdc5859e7efe123e968e22e6681584f1801253798056,28cca3ae5e665128f8d8fdc5859e7efe123e968e22e6681584f1801253798056,True
xlk_blend::rank_consensus__top3__score_invvol::50,723e172b3d3eec5c71a62ef876a14096f3d402718de9963c4bc825827f659309,723e172b3d3eec5c71a62ef876a14096f3d402718de9963c4bc825827f659309,True
ceiling_blend::rank_consensus__top3__score_invvol::50,0e7c6f02d01363510b483351057d48988377e703caa6ce69b4d6eb30d116f6cf,0e7c6f02d01363510b483351057d48988377e703caa6ce69b4d6eb30d116f6cf,True
xlk_blend::rank_consensus__top3__score_invvol::75,eaf125ba0e92e62c193b13019751385f248cbbc519529345090053f1f950179e,eaf125ba0e92e62c193b13019751385f248cbbc519529345090053f1f950179e,True
ceiling_blend::rank_consensus__top3__score_invvol::75,487d8b5f4b548813e65ae34158ab86545e56afab456c6d1d7e71d19f5b2c62dc,487d8b5f4b548813e65ae34158ab86545e56afab456c6d1d7e71d19f5b2c62dc,True
