cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,first_recent_decision,last_recent_decision,recent_decision_rows,symbol_count,recovered_symbol,symbol_unique_across_recovered_ciks
0001017480,HIBBETT INC,retail_trade,0001017480-24-000070,2024-06-12 00:00:00+00:00,HIBB,xbrl_symbol_recovered,hibb-20240504.htm,fbd10240f1f0a134ea2616e5f86a09a327b9774bd09e29bec81cb8d4dc44782a,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,HIBB,True
0001021270,"BBQ HOLDINGS, INC.",retail_trade,0001021270-22-000012,2022-08-12 00:00:00+00:00,BBQ,xbrl_symbol_recovered,bbq-20220703.htm,49007163c053382306e818aa5624898a4ca65c143aa496505976297f795c95d9,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,BBQ,True
0001056285,"KIRKLAND'S, INC",retail_trade,0000950170-22-026000,2022-12-03 00:00:00+00:00,KIRK,xbrl_symbol_recovered,kirk-20221029.htm,7844fe2a446191fed6476ff04c5af8d847d5443c08dcb2dd8be894f2611a5894,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,KIRK,True
0001156388,BIG 5 SPORTING GOODS CORP,retail_trade,0000950170-25-100037,2025-07-31 00:00:00+00:00,BGFV,xbrl_symbol_recovered,bgfv-20250629.htm,b81184cae3d983c7daabf994a26ea8a0b11b7792c2baaa27cce16a59f8dd1f78,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,BGFV,True
0001195734,POTBELLY CORP,retail_trade,0001195734-25-000129,2025-08-07 00:00:00+00:00,PBPB,xbrl_symbol_recovered,pbpb-20250629.htm,a59179ff70b5ed901856868cb211fd3fec17d9100385518df371195e344a39a8,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PBPB,True
0001223389,CONNS INC,retail_trade,0001223389-24-000028,2024-04-19 00:00:00+00:00,CONN,xbrl_symbol_recovered,conn-20240131.htm,035a4f37ac6ed6e8b9bf740279edc2686f00ede1ba91a270865279936eb6de2d,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,CONN,True
0001324272,"RUTHS HOSPITALITY GROUP, INC.",retail_trade,0001437749-23-012795,2023-05-06 00:00:00+00:00,RUTH,xbrl_symbol_recovered,ruth20230228_10q.htm,f2f013e4a01b57d57e539bbaf15592deb834187ca231413995e5918027cde313,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,RUTH,True
0001359841,HANESBRANDS INC.,retail_trade,0001359841-25-000042,2025-11-07 00:00:00+00:00,HBI,xbrl_symbol_recovered,hbi-20250927.htm,0bf6a29c1ba9e77db54ec4df08a3d75104f4889e4d57945b0386385be6b06baa,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HBI,True
0001396033,"LL FLOORING HOLDINGS, INC.",retail_trade,0000950170-24-055042,2024-05-09 00:00:00+00:00,LL,xbrl_symbol_recovered,ll-20240331.htm,014b68239db44fb7b1daab8fb67125990eb3ef256e21aeb18e8bbcae0b339a75,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,LL,True
0001411688,"CONTAINER STORE GROUP, INC.",retail_trade,0001411688-24-000010,2024-10-31 00:00:00+00:00,TCS,xbrl_symbol_recovered,tcs-20240928.htm,b87354063cd802a9ac8856ad982b6ebbcdd4ea8fdc5197d692062dd8d3b255db,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,TCS,True
0001483510,"EXPRESS, INC.",retail_trade,0001483510-23-000066,2023-12-08 00:00:00+00:00,EXPR,xbrl_symbol_recovered,expr-20231028.htm,ceee50864d8f9209429794783d53f0c17792941dcbcd62dae89875eccc7e67bd,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,EXPR,True
0001524931,"CHUY'S HOLDINGS, INC.",retail_trade,0001524931-24-000086,2024-08-10 00:00:00+00:00,CHUY,xbrl_symbol_recovered,chuy-20240630.htm,a8088760ea560be9f7c367202afbd40d2eb664413106dc3fe86451fde05be4c7,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,CHUY,True
0001534992,"FIESTA RESTAURANT GROUP, INC.",retail_trade,0001534992-23-000035,2023-08-12 00:00:00+00:00,FRGI,xbrl_symbol_recovered,frgi-20230702.htm,1e58a0194460e9480b907f5ff332165ef61929be2b4880672401ac6afc862703,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,FRGI,True
0001580864,"VROOM, INC.",retail_trade,0000950170-24-125412,2024-11-13 00:00:00+00:00,VRM,xbrl_symbol_recovered,vrm-20240930.htm,4634892f46765721a605b59475f1875b35a23d2aaa6aad05cb25b4bb5437495c,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,VRM,True
0001585583,"DEL TACO RESTAURANTS, INC.",retail_trade,0001585583-22-000009,2022-03-09 00:00:00+00:00,TACO,xbrl_symbol_recovered,taco-20211228.htm,9072307a8f1cd1433fe6582dcd51d16a972049c36d094330593a1497cb13393c,2023-01-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2,1,TACO,True
0001618755,RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,retail_trade,0001618755-26-000009,2026-02-21 00:00:00+00:00,QSP,xbrl_symbol_recovered,qsr-20251231.htm,5de7629120b1951ad3eae56c7a048e6cf6d109567c05d29c2ef25345ea85c85c,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,QSP,True
0001701114,"BLUE APRON HOLDINGS, INC.",retail_trade,0001701114-23-000117,2023-11-10 00:00:00+00:00,APRN,xbrl_symbol_recovered,aprn-20230930.htm,c9ca47416c9e2903fad6ec69f69b8ee434cfdeb78f3bb5ab9fcdee4af081b988,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,APRN,True
0001721741,"LAZYDAYS HOLDINGS, INC.",retail_trade,0001628280-24-048280,2024-11-19 00:00:00+00:00,GORV,xbrl_symbol_recovered,gorv-20240930.htm,22b961e5a7007c1fe03d5279132e5dc7c9a091f7e4d27237900613db533512dc,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,GORV,True
0001745041,"IAA, INC.",retail_trade,0001745041-23-000005,2023-02-25 00:00:00+00:00,IAA,xbrl_symbol_recovered,iaa-20230101.htm,69dfd98efaed48633bfa70b764fd9cd7931d9a57ee7a1731088c3f811c4ebb06,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,IAA,True
0001752836,"COVETRUS, INC.",retail_trade,0001752836-22-000108,2022-08-05 00:00:00+00:00,CVET,xbrl_symbol_recovered,cvet-20220630.htm,dec8dad974ba08d3b1f13a5378783b304be097f6b29a643dac5c33d2e4c9a899,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,CVET,True
0001762322,"SHIFT TECHNOLOGIES, INC.",retail_trade,0001762322-22-000108,2022-11-10 00:00:00+00:00,SFT,xbrl_symbol_recovered,sft-20220930.htm,c690f0bb57e44332350d0164e91e5204aabff8e0645224c4050ae9a641277a4c,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,SFT,True
0001822250,CONTEXTLOGIC INC.,retail_trade,0000950170-25-068078,2025-05-10 00:00:00+00:00,LOGC,xbrl_symbol_recovered,logc-20250331.htm,55ceaceea95afb9ca04017af90c1560cb907ae8a3829f921b87db6fdc50e2a8f,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,LOGC,True
0001826889,"BEACHBODY COMPANY, INC.",retail_trade,0000950170-23-060330,2023-11-08 00:00:00+00:00,BODY,xbrl_symbol_recovered,body-20230930.htm,590d9645865e64b2679e737f2fc677eb21ee720560fc02939c256bf94b4de98f,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,BODY,True
0001828672,"BOXED, INC.",retail_trade,0001828672-22-000126,2022-11-10 00:00:00+00:00,BOXD,xbrl_symbol_recovered,boxd-20220930.htm,c528838189172e78372e3fb7e7dd3d00762dd7c35d9ec2373d8608b1531506b6,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,BOXD,True
0001834585,JOANN INC.,retail_trade,0000950170-23-067992,2023-12-06 00:00:00+00:00,JOAN,xbrl_symbol_recovered,joan-20231028.htm,ceab437feca5a645470321e7253c90aed8b0d1fe7fcca584d6658fcf8f30e323,2023-07-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,7,1,JOAN,True
0000045876,ENVIRI CORP,services,0000045876-26-000010,2026-02-25 00:00:00+00:00,NVRI,xbrl_symbol_recovered,nvri-20251231.htm,049d4bc02af3f8430a456d3bf98acaab27176b20ceff4a73b17a637b00d1f437,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,NVRI,True
0000051644,"INTERPUBLIC GROUP OF COMPANIES, INC.",services,0000051644-25-000061,2025-11-11 00:00:00+00:00,IPG,xbrl_symbol_recovered,ipg-20250930.htm,b29a28218c703ffc389d68063dca17dbc702de03186c71fdc688698b6b38dbcb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,IPG,True
0000701374,SIX FLAGS ENTERTAINMENT CORP,services,0000701374-24-000029,2024-05-10 00:00:00+00:00,SIX,xbrl_symbol_recovered,six-20240331.htm,6082e16c5103c72f56a0daa7328330d68a416e66388058c2bf15a7312cd1f9d6,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,SIX,True
0000720154,"INOTIV, INC.",services,0001628280-26-006468,2026-02-10 00:00:00+00:00,NOTV,xbrl_symbol_recovered,notv-20251231.htm,886ec01b1cbfa3b2dab0559799db8a31f062d4dfde3a98f4155c589e6b1bee3d,2024-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,10,1,NOTV,True
0000811532,CEDAR FAIR L P,services,0000811532-24-000079,2024-05-10 00:00:00+00:00,FUN,xbrl_symbol_recovered,fun-20240331.htm,44760f6bd41da83e3224476c585ce8802fedd550fe72fb39b6525d411d61d411,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,FUN,True
0000896262,AMEDISYS INC,services,0000896262-25-000065,2025-07-31 00:00:00+00:00,AMED,xbrl_symbol_recovered,amed-20250630.htm,2d870b39602ca998a71b512fa508f9faa290c81ed435cd52223ef68fa6d4fc91,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,AMED,True
0001059262,SP PLUS CORP,services,0000950170-24-052091,2024-05-03 00:00:00+00:00,SP,xbrl_symbol_recovered,sp-20240331.htm,7a918bd534e48b9159772856a15c361c9a5e8f7c77af01bb6263c98a6d6a1204,2023-01-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,11,1,SP,True
0001066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,services,0001628280-25-047915,2025-11-04 00:00:00+00:00,HSII,xbrl_symbol_recovered,hsii-20250930.htm,a10e8dc8362ebace5d9e59aeff0917f842b251a39b16611e2382603c4e5cbc7e,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HSII,True
0001071255,"GOLDEN ENTERTAINMENT, INC.",services,0001071255-26-000015,2026-02-28 00:00:00+00:00,GDEN,xbrl_symbol_recovered,gden-20251231.htm,f8edd812996b2c3f89f33a69102ddbd388b95c77d69fc8bd4380fe3397d53732,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,GDEN,True
0001091907,WORLD WRESTLING ENTERTAINMENTINC,services,0001091907-23-000058,2023-08-03 00:00:00+00:00,WWE,xbrl_symbol_recovered,wwe-20230630x10q.htm,7bba2423b5a6b6009fa10258b2d8c0263c912f43e40532c389ccad107beef5f7,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,WWE,True
0001095315,PFSWEB INC,services,0001628280-23-028186,2023-08-09 00:00:00+00:00,PFSW,xbrl_symbol_recovered,pfsw-20230630.htm,5ef7f8d4c4e138f324e5ab9927165265dcbd5fe474d3579912d947eca6fe2b39,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,PFSW,True
0001115128,QUOTIENT TECHNOLOGY INC.,services,0001115128-23-000054,2023-08-10 00:00:00+00:00,QUOT,xbrl_symbol_recovered,quot-20230630.htm,3be19b26d93840c5eb5bbdc0f1688626beefba66c81393eff2c0d62265fc39cf,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,QUOT,True
0001124140,EXACT SCIENCES CORP,services,0001124140-26-000011,2026-02-14 00:00:00+00:00,EXAS,xbrl_symbol_recovered,exas-20251231.htm,455d4a967ef80e0e641245704644109713fc3c9af96c9c320b867887389ccd44,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EXAS,True
0001141103,CROSS COUNTRY HEALTHCARE INC,services,0001628280-26-015791,2026-03-10 00:00:00+00:00,CCRN,xbrl_symbol_recovered,ccrn-20251231.htm,d93cfd90a56d4e2072ce4f129485d4e346e443a4c7c79e09a582448b2568f5eb,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,CCRN,True
0001305168,"ARC DOCUMENT SOLUTIONS, INC.",services,0001305168-24-000076,2024-11-05 00:00:00+00:00,ARC,xbrl_symbol_recovered,arc-20240930.htm,cf462be9061851afbe262ff861cf4c72612ff6a43faf979efea5bc4a6f7c5906,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,ARC,True
0001318568,EVERI HOLDINGS INC.,services,0001318568-25-000047,2025-05-13 00:00:00+00:00,EVRI,xbrl_symbol_recovered,evri-20250331.htm,2c12e8c2b30c46c3ce7ee8a723429eab8665c95b7f0a4069c6c047619cf2a7b1,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EVRI,True
0001320414,SELECT MEDICAL HOLDINGS CORP,services,0001320414-26-000007,2026-02-20 00:00:00+00:00,SEM,xbrl_symbol_recovered,sem-20251231.htm,282738843b752101c6e5fc4a4a4f14bafac103169a0791e5410275739bec11c3,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,SEM,True
0001337619,"ENVESTNET, INC.",services,0001337619-24-000030,2024-11-09 00:00:00+00:00,ENV,xbrl_symbol_recovered,env-20240930.htm,96d7f61a92d1fa53f7d393552af7d1ef925f839509ba153dce060248f23f7093,2023-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,13,1,ENV,True
0001339605,"H&E EQUIPMENT SERVICES, INC.",services,0000950170-25-060260,2025-04-30 00:00:00+00:00,HEES,xbrl_symbol_recovered,hees-20250331.htm,9740dbeb4c69c4ea16ebe2342e7676960cecfdf7a76f4f1e70d83fe4086f1f80,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,HEES,True
0001356570,WNS (HOLDINGS) LTD,services,0001193125-25-176012,2025-08-09 00:00:00+00:00,WNS,xbrl_symbol_recovered,d947172d10q.htm,3228cdf179af136781cb1584b5e0ee1d8617c7e3d66334991fec5f9519a9c0e9,2024-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,7,1,WNS,True
0001391127,"EDGIO, INC.",services,0001391127-23-000058,2023-11-17 00:00:00+00:00,EGIO,xbrl_symbol_recovered,egio-20230930.htm,eeef04617a7f1d8d883acf5bf94cf89f367cc64a38dde0ff89aa2976eba9efce,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,EGIO,True
0001431695,OLO INC.,services,0001431695-25-000024,2025-08-05 00:00:00+00:00,OLO,xbrl_symbol_recovered,olo-20250630.htm,3d0b63e901223137bf827ce5e7400bbb78634dd3e49f610258e8dba5887f91b4,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,OLO,True
0001481646,"ACCOLADE, INC.",services,0001481646-25-000006,2025-01-11 00:00:00+00:00,ACCD,xbrl_symbol_recovered,accd-20241130.htm,6015c7ea536f9a08426295e4a0958e9f8b3deb10a761e4ba78843618857947f0,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,ACCD,True
0001501134,INVITAE CORP,services,0001501134-23-000104,2023-11-09 00:00:00+00:00,NVTA,xbrl_symbol_recovered,nvta-20230930.htm,8ecac1f4bb309940358b386ce2701dbf626c7bc78b77c0b871e5bf45447ef3e9,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,NVTA,True
0001532961,"NV5 GLOBAL, INC.",services,0001628280-25-037297,2025-08-05 00:00:00+00:00,NVEE,xbrl_symbol_recovered,nvee-20250628.htm,cbb802aaed46c680f5295bba34498c4dfddf0fb9dfeb3ed5c809d6bafb3657ab,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,NVEE,True
0001540013,QUIPT HOME MEDICAL CORP.,services,0001104659-26-012059,2026-02-10 00:00:00+00:00,QIPT,xbrl_symbol_recovered,qipt-20251231x10q.htm,290fa27b3f60834ac8b2f77f9a07fcc39a72c05d6b916a536e2e0adcb529917d,2025-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,6,1,QIPT,True
0001550695,PERFORMANT HEALTHCARE INC,services,0001550695-25-000072,2025-08-08 00:00:00+00:00,PHLT,xbrl_symbol_recovered,pfmt-20250630.htm,1d935cfe402d10a215d650bab1a56d33afe0d66614f9501ebd015fc39e498ce5,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PHLT,True
0001577916,"PREMIER, INC.",services,0001577916-25-000019,2025-11-05 00:00:00+00:00,PINC,xbrl_symbol_recovered,pinc-20250930.htm,73bc8cbe2ec87936e384192e8004bef1d5994403e866589734828ca57f67deee,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PINC,True
0001579214,"EMERALD HOLDING, INC.",services,0001193125-26-105001,2026-03-14 00:00:00+00:00,EEX,xbrl_symbol_recovered,eex-20251231.htm,c57c2f3218b825ee385afcd26ec554a4ef08551a988431c1a4a92f07fa15bf31,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,EEX,True
0001607939,"UDEMY, INC.",services,0001607939-26-000034,2026-02-20 00:00:00+00:00,UDMY,xbrl_symbol_recovered,udmy-20251231.htm,d6004c66d66690e5951cec80a214f91743b8b6868dc6a5a471362cbb7b94a8fd,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,UDMY,True
0001610950,"SYNEOS HEALTH, INC.",services,0000950170-23-039993,2023-08-10 00:00:00+00:00,SYNH,xbrl_symbol_recovered,synh-20230630.htm,f4d355979f0898db73e85921c44f4efa3c97d6c7b44ecfff0210c4f9b440e699,2023-01-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,8,1,SYNH,True
0001653558,"PRIORITY TECHNOLOGY HOLDINGS, INC.",services,0001653558-26-000066,2026-03-11 00:00:00+00:00,PRTH,xbrl_symbol_recovered,prth-20251231.htm,4ac21e3cfd9f49bdf4e97844013fdbdac7903a58ae28d751a4280d6edaecca66,2024-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,7,1,PRTH,True
0001692412,PLAYA HOTELS & RESORTS N.V.,services,0001692412-25-000062,2025-05-06 00:00:00+00:00,PLYA,xbrl_symbol_recovered,plya-20250331.htm,abbe0f11a4588b1c45fca4b0cf8e73fd4e2e0f2a6f203ba9c69cf28a1e61642b,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,PLYA,True
0001749704,"AGILITI, INC. DE",services,0001749704-24-000027,2024-05-08 00:00:00+00:00,AGTI,xbrl_symbol_recovered,agti-20240331.htm,d9603113ed16bc59d09993ba75e99efbd2b103a861d7a502f48f392a868cdbfe,2023-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,10,1,AGTI,True
0001766363,"ENDEAVOR GROUP HOLDINGS, INC.",services,0000950170-25-028394,2025-02-28 00:00:00+00:00,EDR,xbrl_symbol_recovered,edr-20241231.htm,997ed1e075d53f9594ba4f90ca596d5dfeb5d71b3fc135742cafb21604bd28db,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,EDR,True
0001799208,"DUN & BRADSTREET HOLDINGS, INC.",services,0001799208-25-000031,2025-08-12 00:00:00+00:00,DNB,xbrl_symbol_recovered,dnb-20250630.htm,81ce48331e4f713b74ade3ee1713dde056a938da4836a0dba5eb32e4f1363759,2023-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,1,DNB,True
0001803737,"ENHABIT, INC.",services,0001803737-26-000018,2026-03-06 00:00:00+00:00,EHAB,xbrl_symbol_recovered,ehab-20251231.htm,9127238fb05b63e66089547a97facaaf662d8014f468972e3e5f4f4b13e55c3f,2024-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,9,1,EHAB,True
0001815849,"ATI PHYSICAL THERAPY, INC.",services,0001815849-23-000014,2023-11-07 00:00:00+00:00,ATIP,xbrl_symbol_recovered,ati-20230930.htm,5a09a460190116008ac19b1addd7dcada432c8a16bc3b3e485c3056fc1524e1e,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,9,1,ATIP,True
0001821393,"AARON'S COMPANY, INC.",services,0001821393-24-000115,2024-08-06 00:00:00+00:00,AAN,xbrl_symbol_recovered,aan-20240630.htm,c087a07ddced36bf4d898198a9e43354699fb975298c74dc3a546451915a41a0,2023-01-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,12,1,AAN,True
0001826018,"ROVER GROUP, INC.",services,0001826018-23-000058,2023-11-09 00:00:00+00:00,ROVR,xbrl_symbol_recovered,rovr-20230930.htm,07d7dc542ce4fa12b8e2e55212ab5ca5c0fb736fecb08f18f5fe2ca5be159e0a,2023-04-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,8,1,ROVR,True
0001846510,SOHO HOUSE & CO INC.,services,0001193125-25-272387,2025-11-08 00:00:00+00:00,SHCO,xbrl_symbol_recovered,shco-20250928.htm,ca25142a1f42adb06bc96e7e433b4214e8bb4c898dd81f483bcaae7f84dd22e5,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,SHCO,True
0001853513,"MISTER CAR WASH, INC.",services,0001193125-26-078965,2026-02-28 00:00:00+00:00,MCW,xbrl_symbol_recovered,mcw-20251231.htm,c04df7ce3bd16c5e496d3b5b8e9da5ca48b45b0bd34f63dc2d616909b4cb9911,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,MCW,True
0001856236,"EUROPEAN WAX CENTER, INC.",services,0001193125-26-091643,2026-03-05 00:00:00+00:00,EWCZ,xbrl_symbol_recovered,ewcz-20260103.htm,f1f75c26c078e1bedb68d3fd64f3928ef3da70ba25bf61124d4e8c5b38af028c,2023-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,13,1,EWCZ,True
0001859285,HIRERIGHT HOLDINGS CORP,services,0001859285-24-000027,2024-05-08 00:00:00+00:00,HRT,xbrl_symbol_recovered,hrt-20240331.htm,9ef0f86efa36937ee0295522edcd33961762451f09e41d6c50f0667a735c0640,2023-04-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,10,1,HRT,True
0001874944,"VACASA, INC.",services,0001874944-24-000084,2024-11-09 00:00:00+00:00,VCSA,xbrl_symbol_recovered,vcsa-20240930.htm,b8baeddeb4baff4e72dae0e022112e5ac38edf0350d421403ec36c6b6e64e354,2023-04-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,12,1,VCSA,True
0002006191,LIONSGATE STUDIOS CORP.,services,0001628280-25-004639,2025-02-11 00:00:00+00:00,LION,xbrl_symbol_recovered,lion-20241231.htm,fceafdf13c72ca2705088d78508a771175a87c1121621064faee2c80f635bbcb,2024-10-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,7,1,LION,True
0002032966,"TIC SOLUTIONS, INC.",services,0001628280-26-017015,2026-03-13 00:00:00+00:00,TIC,xbrl_symbol_recovered,tic-20251231.htm,afbf5b860332b33b95b398bf9f377bca40c3752f50515593d7f86d915556180a,2026-04-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,1,TIC,True
0000019411,MAGELLAN HEALTH INC,services,0001558370-21-014766,2021-11-06 00:00:00+00:00,MGLN,xbrl_symbol_recovered,mgln-20210930x10q.htm,b384edff6a3a7616f961680700b7b3414f8620abc51b4e92a84c6c139481e59d,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1,1,MGLN,True
0000316253,ENZO BIOCHEM INC,services,0001213900-23-048981,2023-06-15 00:00:00+00:00,ENZ,xbrl_symbol_recovered,f10q0423_enzobio.htm,42302cd0cbeffadc4f3078d8d2177717a4130d2224d2b15bdbc3cf2a032d0767,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,ENZ,True
0000704415,"TIVITY HEALTH, INC.",services,0001564590-22-018291,2022-05-06 00:00:00+00:00,TVTY,xbrl_symbol_recovered,tvty-10q_20220331.htm,361333a9d8b7f6d84707c758f5215c5f88d980b9ceb1d18bc90b4c61d36715a3,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,TVTY,True
0000722723,"HANGER, INC.",services,0000722723-22-000034,2022-08-09 00:00:00+00:00,HNGR,xbrl_symbol_recovered,hngr-20220630.htm,1e422e30f90ccfc91308a5cfe8e5f9201b52753cc0c8fe24ccfcaf581e83f6d8,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,HNGR,True
0000892537,MANTECH INTERNATIONAL CORP,services,0000892537-22-000016,2022-08-04 00:00:00+00:00,MANT,xbrl_symbol_recovered,mant-20220630.htm,b9655a5e93ecb94b7d58497b3f06fa76fd8a3e2bb09bb2d88df3c7f534d600a3,2023-01-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,4,1,MANT,True
0001031029,"STARTEK, INC.",services,0001437749-22-026353,2022-11-09 00:00:00+00:00,SRT,xbrl_symbol_recovered,srt20220930_10q.htm,8ac6cb9fc2053f3f0f13aa0b857dccafa105e7f82df8ed68e0f1f4d5706f1044,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,SRT,True
0001159281,ALERISLIFE INC.,services,0001159281-22-000092,2022-11-03 00:00:00+00:00,ALR,xbrl_symbol_recovered,alr-20220930.htm,4ee1f14485d9937c77ab493e9955f2e6aad929d7b55ea845b0a47246c12e7057,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,ALR,True
0001273931,MONEYGRAM INTERNATIONAL INC,services,0001273931-23-000071,2023-04-29 00:00:00+00:00,MGI,xbrl_symbol_recovered,mgi-20230331.htm,a7e3c9035fea910a1c8eed48550f63c96c65b4d17115435c7cd726b109516ea7,2023-01-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,7,1,MGI,True
0001287808,"HILL INTERNATIONAL, INC.",services,0001628280-22-029621,2022-11-15 00:00:00+00:00,HIL,xbrl_symbol_recovered,hil-20220930.htm,7da6e6939e88de0fb3e255339014de88112494b3f56f08978d4c3926651f716f,2023-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,5,1,HIL,True
0001303313,"LHC GROUP, INC",services,0001303313-23-000020,2023-02-23 00:00:00+00:00,LHCG,xbrl_symbol_recovered,lhcg-20221231.htm,c921dab6982cfbb59b3436fb34a32689ea309c2064fb2ad7048a60afea2ae343,2023-01-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,6,1,LHCG,True
0001310114,"SERVICESOURCE INTERNATIONAL, INC.",services,0001558370-22-007990,2022-05-11 00:00:00+00:00,SREV,xbrl_symbol_recovered,srev-20220331x10q.htm,5d92f784848715b86a4903b0ea391100089d9413645600ea7b61f3059690822a,2023-01-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,3,1,SREV,True
