candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
relative_and_positive__lb26__w0.4__0bps,relative_and_positive,26,0.4,0,trailing_2y,0.5969086620047317,1.9028749114274666,-0.20169342241459443,1.5731753683074294,0.5969664512506938,-5.778924596211432e-05
relative_and_positive__lb26__w0.4__0bps,relative_and_positive,26,0.4,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.4__0bps,relative_and_positive,26,0.4,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.4__50bps,relative_and_positive,26,0.4,50,full_recent,0.4821394315289842,1.8667135401523158,-0.20333217993272268,3.147913434658543,0.4093476771616662,0.072791754367318
relative_and_positive__lb26__w0.4__50bps,relative_and_positive,26,0.4,50,trailing_2y,0.5860890344420806,1.8787919177717476,-0.2033321799327228,1.538093274702201,0.5969664512506938,-0.010877416808613205
relative_and_positive__lb26__w0.4__50bps,relative_and_positive,26,0.4,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.4__50bps,relative_and_positive,26,0.4,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.4__100bps,relative_and_positive,26,0.4,100,full_recent,0.47571553384670184,1.8489123274701498,-0.20524356854234294,3.0832839017794607,0.4093476771616662,0.06636785668503564
relative_and_positive__lb26__w0.4__100bps,relative_and_positive,26,0.4,100,trailing_2y,0.5753216548197742,1.8543132819366734,-0.20524356854234305,1.5034219069167514,0.5969664512506938,-0.021644796430919655
relative_and_positive__lb26__w0.4__100bps,relative_and_positive,26,0.4,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.4__100bps,relative_and_positive,26,0.4,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.4__200bps,relative_and_positive,26,0.4,200,full_recent,0.4629135777137965,1.8122878504647546,-0.21786607296157467,2.9566628049569137,0.4093476771616662,0.053565900552130286
relative_and_positive__lb26__w0.4__200bps,relative_and_positive,26,0.4,200,trailing_2y,0.5539430384510515,1.8042162204703478,-0.217866072961575,1.4352953220934084,0.5969664512506938,-0.04302341279964228
relative_and_positive__lb26__w0.4__200bps,relative_and_positive,26,0.4,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.4__200bps,relative_and_positive,26,0.4,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.5__0bps,relative_and_positive,26,0.5,0,full_recent,0.5086688718709131,1.9400793513852286,-0.20042171517505747,3.422682326178002,0.4093476771616662,0.09932119470924694
relative_and_positive__lb26__w0.5__0bps,relative_and_positive,26,0.5,0,trailing_2y,0.5966546650955016,1.896735704138498,-0.2004217151750577,1.5723490098197157,0.5969664512506938,-0.0003117861551922285
relative_and_positive__lb26__w0.5__0bps,relative_and_positive,26,0.5,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.5__0bps,relative_and_positive,26,0.5,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.5__50bps,relative_and_positive,26,0.5,50,full_recent,0.5005188391907118,1.918410154829162,-0.20246833238677298,3.3369122561601703,0.4093476771616662,0.09117116202904563
relative_and_positive__lb26__w0.5__50bps,relative_and_positive,26,0.5,50,trailing_2y,0.5831514317846322,1.8668397394596106,-0.20246833238677275,1.52861020546835,0.5969664512506938,-0.013815019466061562
relative_and_positive__lb26__w0.5__50bps,relative_and_positive,26,0.5,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.5__50bps,relative_and_positive,26,0.5,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.5__100bps,relative_and_positive,26,0.5,100,full_recent,0.492392984300388,1.8961835010837393,-0.20451494959848793,3.2526010462200814,0.4093476771616662,0.08304530713872182
relative_and_positive__lb26__w0.5__100bps,relative_and_positive,26,0.5,100,trailing_2y,0.5697296327212047,1.8363309506601466,-0.20451494959848804,1.4855103515033772,0.5969664512506938,-0.027236818529489115
relative_and_positive__lb26__w0.5__100bps,relative_and_positive,26,0.5,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.5__100bps,relative_and_positive,26,0.5,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.5__200bps,relative_and_positive,26,0.5,200,full_recent,0.4762137574318368,1.850113402289527,-0.2189412465083712,3.0882701907988803,0.4093476771616662,0.0668660802701706
relative_and_positive__lb26__w0.5__200bps,relative_and_positive,26,0.5,200,trailing_2y,0.5431291670862013,1.7735664451282813,-0.2189412465083712,1.401196385111831,0.5969664512506938,-0.053837284164492516
relative_and_positive__lb26__w0.5__200bps,relative_and_positive,26,0.5,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.5__200bps,relative_and_positive,26,0.5,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.1__0bps,candidate_negative_relative,26,0.1,0,full_recent,0.4100423327187772,1.6265572702901816,-0.21383738071726166,2.4636310494714935,0.4093476771616662,0.0006946555571110125
candidate_negative_relative__lb26__w0.1__0bps,candidate_negative_relative,26,0.1,0,trailing_2y,0.5965145884148788,1.909775746567029,-0.21383738071726155,1.5718933389373526,0.5969664512506938,-0.00045186283581499787
candidate_negative_relative__lb26__w0.1__0bps,candidate_negative_relative,26,0.1,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.1__0bps,candidate_negative_relative,26,0.1,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.1__50bps,candidate_negative_relative,26,0.1,50,full_recent,0.4080923894503272,1.620174559954385,-0.21499682612012772,2.4463452110295996,0.4093476771616662,-0.0012552877113389815
candidate_negative_relative__lb26__w0.1__50bps,candidate_negative_relative,26,0.1,50,trailing_2y,0.5929581214718052,1.9007408142552822,-0.2149968261201276,1.5603377657695972,0.5969664512506938,-0.004008329778888653
candidate_negative_relative__lb26__w0.1__50bps,candidate_negative_relative,26,0.1,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.1__50bps,candidate_negative_relative,26,0.1,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.1__100bps,candidate_negative_relative,26,0.1,100,full_recent,0.4061441681304334,1.613773910491191,-0.21615513102081596,2.42913704747118,0.4093476771616662,-0.0032035090312327874
candidate_negative_relative__lb26__w0.1__100bps,candidate_negative_relative,26,0.1,100,trailing_2y,0.5894078015000497,1.8916838923686377,-0.21615513102081607,1.5488283625476384,0.5969664512506938,-0.007558649750644131
candidate_negative_relative__lb26__w0.1__100bps,candidate_negative_relative,26,0.1,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.1__100bps,candidate_negative_relative,26,0.1,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.1__200bps,candidate_negative_relative,26,0.1,200,full_recent,0.4022528886975423,1.6009198603053327,-0.21846832156042473,2.394952504531501,0.4093476771616662,-0.0070947884641239245
candidate_negative_relative__lb26__w0.1__200bps,candidate_negative_relative,26,0.1,200,trailing_2y,0.582325572261549,1.873505866121118,-0.21846832156042495,1.5259474205071806,0.5969664512506938,-0.01464087898914479
candidate_negative_relative__lb26__w0.1__200bps,candidate_negative_relative,26,0.1,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.1__200bps,candidate_negative_relative,26,0.1,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.2__0bps,candidate_negative_relative,26,0.2,0,full_recent,0.41071888089670305,1.6280605128309373,-0.21373213998673624,2.469643135491734,0.4093476771616662,0.0013712037350368522
candidate_negative_relative__lb26__w0.2__0bps,candidate_negative_relative,26,0.2,0,trailing_2y,0.5960298460223583,1.9074708728173622,-0.21373213998673635,1.5703167814355532,0.5969664512506938,-0.0009366052283354964
candidate_negative_relative__lb26__w0.2__0bps,candidate_negative_relative,26,0.2,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.2__0bps,candidate_negative_relative,26,0.2,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.2__50bps,candidate_negative_relative,26,0.2,50,full_recent,0.40681921964622014,1.615292690919313,-0.216048855481055,2.4350925586508185,0.4093476771616662,-0.0025284575154460587
candidate_negative_relative__lb26__w0.2__50bps,candidate_negative_relative,26,0.2,50,trailing_2y,0.5889241261428908,1.8893801742218597,-0.21604885548105512,1.547262412836842,0.5969664512506938,-0.008042325107803006
candidate_negative_relative__lb26__w0.2__50bps,candidate_negative_relative,26,0.2,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.2__50bps,candidate_negative_relative,26,0.2,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.2__100bps,candidate_negative_relative,26,0.2,100,full_recent,0.40292644541959155,1.602453990233087,-0.21836101593011226,2.400851917799086,0.4093476771616662,-0.006421231742074651
candidate_negative_relative__lb26__w0.2__100bps,candidate_negative_relative,26,0.2,100,trailing_2y,0.581842963804156,1.8712038601018348,-0.21836101593011215,1.5243920214386621,0.5969664512506938,-0.015123487446537798
candidate_negative_relative__lb26__w0.2__100bps,candidate_negative_relative,26,0.2,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.2__100bps,candidate_negative_relative,26,0.2,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.2__200bps,candidate_negative_relative,26,0.2,200,full_recent,0.3951615369203325,1.5765725458530462,-0.22297168962127378,2.3332905667030235,0.4093476771616662,-0.014186140241333689
candidate_negative_relative__lb26__w0.2__200bps,candidate_negative_relative,26,0.2,200,trailing_2y,0.5677540703541291,1.8346087624758511,-0.22297168962127367,1.4791980346731095,0.5969664512506938,-0.02921238089656475
candidate_negative_relative__lb26__w0.2__200bps,candidate_negative_relative,26,0.2,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.2__200bps,candidate_negative_relative,26,0.2,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.3__0bps,candidate_negative_relative,26,0.3,0,full_recent,0.41137732028467155,1.6291372404141904,-0.21363102150508384,2.475501544598615,0.4093476771616662,0.0020296431230053535
candidate_negative_relative__lb26__w0.3__0bps,candidate_negative_relative,26,0.3,0,trailing_2y,0.5955122842160281,1.9045808671986166,-0.21363102150508395,1.5686340219706825,0.5969664512506938,-0.001454167034665721
candidate_negative_relative__lb26__w0.3__0bps,candidate_negative_relative,26,0.3,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.3__0bps,candidate_negative_relative,26,0.3,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.3__50bps,candidate_negative_relative,26,0.3,50,full_recent,0.4055282264962581,1.6099875217765665,-0.21710282555759775,2.4237095419316526,0.4093476771616662,-0.0038194506654081195
candidate_negative_relative__lb26__w0.3__50bps,candidate_negative_relative,26,0.3,50,trailing_2y,0.5848647180626203,1.8774240635059063,-0.21710282555759763,1.5341388004079115,0.5969664512506938,-0.012101733188073505
candidate_negative_relative__lb26__w0.3__50bps,candidate_negative_relative,26,0.3,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.3__50bps,candidate_negative_relative,26,0.3,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.3__100bps,candidate_negative_relative,26,0.3,100,full_recent,0.3996946266354313,1.5906804273557285,-0.22056439641836478,2.3726131530498655,0.4093476771616662,-0.009653050526234885
candidate_negative_relative__lb26__w0.3__100bps,candidate_negative_relative,26,0.3,100,trailing_2y,0.5742723371732148,1.8500800729921747,-0.22056439641836423,1.500055936535131,0.5969664512506938,-0.02269411407747901
candidate_negative_relative__lb26__w0.3__100bps,candidate_negative_relative,26,0.3,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.3__100bps,candidate_negative_relative,26,0.3,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.3__200bps,candidate_negative_relative,26,0.3,200,full_recent,0.38807383740050194,1.5516232887426826,-0.22745689897565124,2.2724740378121204,0.4093476771616662,-0.02127383976116426
candidate_negative_relative__lb26__w0.3__200bps,candidate_negative_relative,26,0.3,200,trailing_2y,0.5532523174269648,1.7948792462011556,-0.22745689897565124,1.4331100436487807,0.5969664512506938,-0.04371413382372902
candidate_negative_relative__lb26__w0.3__200bps,candidate_negative_relative,26,0.3,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.3__200bps,candidate_negative_relative,26,0.3,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.4__0bps,candidate_negative_relative,26,0.4,0,full_recent,0.41201764945947894,1.6297884754512282,-0.21353401853264653,2.4812056795942206,0.4093476771616662,0.0026699722978127394
candidate_negative_relative__lb26__w0.4__0bps,candidate_negative_relative,26,0.4,0,trailing_2y,0.5949619637379657,1.9011120625903328,-0.2135340185326462,1.5668453637511877,0.5969664512506938,-0.0020044875127280815
candidate_negative_relative__lb26__w0.4__0bps,candidate_negative_relative,26,0.4,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.4__0bps,candidate_negative_relative,26,0.4,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
candidate_negative_relative__lb26__w0.4__50bps,candidate_negative_relative,26,0.4,50,full_recent,0.4042194686474063,1.6042656790081193,-0.21815872341277331,2.4121977675996167,0.4093476771616662,-0.00512820851425988
candidate_negative_relative__lb26__w0.4__50bps,candidate_negative_relative,26,0.4,50,trailing_2y,0.5807801495996996,1.8648893628705576,-0.21815872341277331,1.5209683820902016,0.5969664512506938,-0.016186301650994217
candidate_negative_relative__lb26__w0.4__50bps,candidate_negative_relative,26,0.4,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
candidate_negative_relative__lb26__w0.4__50bps,candidate_negative_relative,26,0.4,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
